#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=WILTSHIRE.
1-1	0-9	WILTSHIRE	https://en.wikipedia.org/wiki/Wiltshire	LOC	
1-2	9-10	.	_	_	

#Text=SALISBURY.
2-1	12-21	SALISBURY	https://en.wikipedia.org/wiki/Salisbury	LOC	
2-2	21-22	.	_	_	

#Text=Salisbury Training School.
3-1	23-32	Salisbury	https://en.wikipedia.org/wiki/Salisbury	LOC	
3-2	33-41	Training	_	_	
3-3	42-48	School	_	_	
3-4	48-49	.	_	_	

#Text=—The students at this institution have presented a magnificent private communion service to their late Chaplain and Preceptor, the Rev.
4-1	49-50	—	_	_	
4-2	50-53	The	_	_	
4-3	54-62	students	_	_	
4-4	63-65	at	_	_	
4-5	66-70	this	_	_	
4-6	71-82	institution	_	_	
4-7	83-87	have	_	_	
4-8	88-97	presented	_	_	
4-9	98-99	a	_	_	
4-10	100-111	magnificent	_	_	
4-11	112-119	private	_	_	
4-12	120-129	communion	_	_	
4-13	130-137	service	_	_	
4-14	138-140	to	_	_	
4-15	141-146	their	_	_	
4-16	147-151	late	_	_	
4-17	152-160	Chaplain	_	_	
4-18	161-164	and	_	_	
4-19	165-174	Preceptor	_	_	
4-20	174-175	,	_	_	
4-21	176-179	the	_	_	
4-22	180-183	Rev	_	_	
4-23	183-184	.	_	_	

#Text=E.
5-1	185-186	E	_	_	
5-2	186-187	.	_	_	

#Text=C.
6-1	188-189	C	_	_	
6-2	189-190	.	_	_	

#Text=Collard, as a token of their personal regard, and their high appreciation of his devoted services durinjr a period of many years.
7-1	191-198	Collard	_	_	
7-2	198-199	,	_	_	
7-3	200-202	as	_	_	
7-4	203-204	a	_	_	
7-5	205-210	token	_	_	
7-6	211-213	of	_	_	
7-7	214-219	their	_	_	
7-8	220-228	personal	_	_	
7-9	229-235	regard	_	_	
7-10	235-236	,	_	_	
7-11	237-240	and	_	_	
7-12	241-246	their	_	_	
7-13	247-251	high	_	_	
7-14	252-264	appreciation	_	_	
7-15	265-267	of	_	_	
7-16	268-271	his	_	_	
7-17	272-279	devoted	_	_	
7-18	280-288	services	_	_	
7-19	289-296	durinjr	_	_	
7-20	297-298	a	_	_	
7-21	299-305	period	_	_	
7-22	306-308	of	_	_	
7-23	309-313	many	_	_	
7-24	314-319	years	_	_	
7-25	319-320	.	_	_	

#Text=Southern Counties Agricultural Association.— At a meeting of the committee of this association, held on Monday week, at Basingstoke, Lord Eversley in the chair, the county of Wilts was removed from the scheme, in consequence of its being included in the district of the Bath and West of England Society.
8-1	321-329	Southern	_	_	
8-2	330-338	Counties	_	_	
8-3	339-351	Agricultural	_	_	
8-4	352-363	Association	_	_	
8-5	363-364	.	_	_	
8-6	364-365	—	_	_	
8-7	366-368	At	_	_	
8-8	369-370	a	_	_	
8-9	371-378	meeting	_	_	
8-10	379-381	of	_	_	
8-11	382-385	the	_	_	
8-12	386-395	committee	_	_	
8-13	396-398	of	_	_	
8-14	399-403	this	_	_	
8-15	404-415	association	_	_	
8-16	415-416	,	_	_	
8-17	417-421	held	_	_	
8-18	422-424	on	_	_	
8-19	425-431	Monday	_	_	
8-20	432-436	week	_	_	
8-21	436-437	,	_	_	
8-22	438-440	at	_	_	
8-23	441-452	Basingstoke	https://en.wikipedia.org/wiki/Basingstoke	LOC	
8-24	452-453	,	_	_	
8-25	454-458	Lord	_	_	
8-26	459-467	Eversley	_	_	
8-27	468-470	in	_	_	
8-28	471-474	the	_	_	
8-29	475-480	chair	_	_	
8-30	480-481	,	_	_	
8-31	482-485	the	_	_	
8-32	486-492	county	_	_	
8-33	493-495	of	_	_	
8-34	496-501	Wilts	https://en.wikipedia.org/wiki/Wiltshire	LOC	
8-35	502-505	was	_	_	
8-36	506-513	removed	_	_	
8-37	514-518	from	_	_	
8-38	519-522	the	_	_	
8-39	523-529	scheme	_	_	
8-40	529-530	,	_	_	
8-41	531-533	in	_	_	
8-42	534-545	consequence	_	_	
8-43	546-548	of	_	_	
8-44	549-552	its	_	_	
8-45	553-558	being	_	_	
8-46	559-567	included	_	_	
8-47	568-570	in	_	_	
8-48	571-574	the	_	_	
8-49	575-583	district	_	_	
8-50	584-586	of	_	_	
8-51	587-590	the	_	_	
8-52	591-595	Bath	_	_	
8-53	596-599	and	_	_	
8-54	600-604	West	_	_	
8-55	605-607	of	_	_	
8-56	608-615	England	_	_	
8-57	616-623	Society	_	_	
8-58	623-624	.	_	_	

#Text=Diocesan.
9-1	625-633	Diocesan	_	_	
9-2	633-634	.	_	_	

#Text=—On the 15th inst. the Right Rev. the Lord Bishop of Salisbury instituted the Rev.
10-1	634-635	—	_	_	
10-2	635-637	On	_	_	
10-3	638-641	the	_	_	
10-4	642-646	15th	_	_	
10-5	647-651	inst	_	_	
10-6	651-652	.	_	_	
10-7	653-656	the	_	_	
10-8	657-662	Right	_	_	
10-9	663-666	Rev	_	_	
10-10	666-667	.	_	_	
10-11	668-671	the	_	_	
10-12	672-676	Lord	_	_	
10-13	677-683	Bishop	_	_	
10-14	684-686	of	_	_	
10-15	687-696	Salisbury	_	_	
10-16	697-707	instituted	_	_	
10-17	708-711	the	_	_	
10-18	712-715	Rev	_	_	
10-19	715-716	.	_	_	

#Text=Charles Percival Phinn, clerk, 8.A., to the rectory of Churchel Parva, alias More Critchell with Long Crechel alias Critchill, Dorset, void by the death of William Moss King, clerk, on the presentation of Henry Charles Sturt, of Critchell House, Dorset, Esq.; also the Rev.
11-1	717-724	Charles	_	_	
11-2	725-733	Percival	_	_	
11-3	734-739	Phinn	_	_	
11-4	739-740	,	_	_	
11-5	741-746	clerk	_	_	
11-6	746-747	,	_	_	
11-7	748-749	8	_	_	
11-8	749-750	.	_	_	
11-9	750-751	A	_	_	
11-10	751-752	.	_	_	
11-11	752-753	,	_	_	
11-12	754-756	to	_	_	
11-13	757-760	the	_	_	
11-14	761-768	rectory	_	_	
11-15	769-771	of	_	_	
11-16	772-780	Churchel	*[1]	LOC[1]	
11-17	781-786	Parva	*[1]	LOC[1]	
11-18	786-787	,	_	_	
11-19	788-793	alias	_	_	
11-20	794-798	More	_	_	
11-21	799-808	Critchell	_	_	
11-22	809-813	with	_	_	
11-23	814-818	Long	https://en.wikipedia.org/wiki/Long\_Crichel[2]	LOC[2]	
11-24	819-826	Crechel	https://en.wikipedia.org/wiki/Long\_Crichel[2]	LOC[2]	
11-25	827-832	alias	_	_	
11-26	833-842	Critchill	_	_	
11-27	842-843	,	_	_	
11-28	844-850	Dorset	https://en.wikipedia.org/wiki/Dorset	LOC	
11-29	850-851	,	_	_	
11-30	852-856	void	_	_	
11-31	857-859	by	_	_	
11-32	860-863	the	_	_	
11-33	864-869	death	_	_	
11-34	870-872	of	_	_	
11-35	873-880	William	_	_	
11-36	881-885	Moss	_	_	
11-37	886-890	King	_	_	
11-38	890-891	,	_	_	
11-39	892-897	clerk	_	_	
11-40	897-898	,	_	_	
11-41	899-901	on	_	_	
11-42	902-905	the	_	_	
11-43	906-918	presentation	_	_	
11-44	919-921	of	_	_	
11-45	922-927	Henry	_	_	
11-46	928-935	Charles	_	_	
11-47	936-941	Sturt	_	_	
11-48	941-942	,	_	_	
11-49	943-945	of	_	_	
11-50	946-955	Critchell	*[3]	BUILDING[3]	
11-51	956-961	House	*[3]	BUILDING[3]	
