#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=PUBLIC NOTICE 
#Text=That he will commence next week to Lecture in the country.
1-1	0-6	PUBLIC	_	_	
1-2	7-13	NOTICE	_	_	
1-3	15-19	That	_	_	
1-4	20-22	he	_	_	
1-5	23-27	will	_	_	
1-6	28-36	commence	_	_	
1-7	37-41	next	_	_	
1-8	42-46	week	_	_	
1-9	47-49	to	_	_	
1-10	50-57	Lecture	_	_	
1-11	58-60	in	_	_	
1-12	61-64	the	_	_	
1-13	65-72	country	_	_	
1-14	72-73	.	_	_	

#Text=All his books and publications may be had after each 
#Text=DR.
2-1	75-78	All	_	_	
2-2	79-82	his	_	_	
2-3	83-88	books	_	_	
2-4	89-92	and	_	_	
2-5	93-105	publications	_	_	
2-6	106-109	may	_	_	
2-7	110-112	be	_	_	
2-8	113-116	had	_	_	
2-9	117-122	after	_	_	
2-10	123-127	each	_	_	
2-11	129-131	DR	_	_	
2-12	131-132	.	_	_	

#Text=AIREY may be CONSULTED as usual on all diseases from nine p.m. till fo»r p.m., and his assistant from four p.m. till nine p.m.
3-1	133-138	AIREY	_	_	
3-2	139-142	may	_	_	
3-3	143-145	be	_	_	
3-4	146-155	CONSULTED	_	_	
3-5	156-158	as	_	_	
3-6	159-164	usual	_	_	
3-7	165-167	on	_	_	
3-8	168-171	all	_	_	
3-9	172-180	diseases	_	_	
3-10	181-185	from	_	_	
3-11	186-190	nine	_	_	
3-12	191-194	p.m	_	_	
3-13	194-195	.	_	_	
3-14	196-200	till	_	_	
3-15	201-203	fo	_	_	
3-16	203-204	»	_	_	
3-17	204-205	r	_	_	
3-18	206-209	p.m	_	_	
3-19	209-210	.	_	_	
3-20	210-211	,	_	_	
3-21	212-215	and	_	_	
3-22	216-219	his	_	_	
3-23	220-229	assistant	_	_	
3-24	230-234	from	_	_	
3-25	235-239	four	_	_	
3-26	240-243	p.m	_	_	
3-27	243-244	.	_	_	
3-28	245-249	till	_	_	
3-29	250-254	nine	_	_	
3-30	255-258	p.m	_	_	
3-31	258-259	.	_	_	

#Text=Advice Free.
4-1	260-266	Advice	_	_	
4-2	267-271	Free	_	_	
4-3	271-272	.	_	_	

#Text=Dr. airey’s Hand-book to the botanic practice.
5-1	274-276	Dr	_	_	
5-2	276-277	.	_	_	
5-3	278-283	airey	_	_	
5-4	283-284	’	_	_	
5-5	284-285	s	_	_	
5-6	286-295	Hand-book	_	_	
5-7	296-298	to	_	_	
5-8	299-302	the	_	_	
5-9	303-310	botanic	_	_	
5-10	311-319	practice	_	_	
5-11	319-320	.	_	_	

#Text=Price One Shilling. 50,000 copies of this excellent book have been sold in England alone in the course of 
#Text=a few years.
6-1	321-326	Price	_	_	
6-2	327-330	One	_	_	
6-3	331-339	Shilling	_	_	
6-4	339-340	.	_	_	
6-5	341-347	50,000	_	_	
6-6	348-354	copies	_	_	
6-7	355-357	of	_	_	
6-8	358-362	this	_	_	
6-9	363-372	excellent	_	_	
6-10	373-377	book	_	_	
6-11	378-382	have	_	_	
6-12	383-387	been	_	_	
6-13	388-392	sold	_	_	
6-14	393-395	in	_	_	
6-15	396-403	England	https://en.wikipedia.org/wiki/England	LOC	
6-16	404-409	alone	_	_	
6-17	410-412	in	_	_	
6-18	413-416	the	_	_	
6-19	417-423	course	_	_	
6-20	424-426	of	_	_	
6-21	428-429	a	_	_	
6-22	430-433	few	_	_	
