#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=IMPORTANT NOTICE !
1-1	0-9	IMPORTANT	_	_	
1-2	10-16	NOTICE	_	_	
1-3	17-18	!	_	_	

#Text=In consequence of the Unparalleled Success that has attended the Engagement of * MDLLE.
2-1	20-22	In	_	_	
2-2	23-34	consequence	_	_	
2-3	35-37	of	_	_	
2-4	38-41	the	_	_	
2-5	42-54	Unparalleled	_	_	
2-6	55-62	Success	_	_	
2-7	63-67	that	_	_	
2-8	68-71	has	_	_	
2-9	72-80	attended	_	_	
2-10	81-84	the	_	_	
2-11	85-95	Engagement	_	_	
2-12	96-98	of	_	_	
2-13	99-100	*	_	_	
2-14	101-106	MDLLE	_	_	
2-15	106-107	.	_	_	

#Text=ESTHER AUSTIN, And Powerful Troupe of Parisian CAN-C A N !
3-1	108-114	ESTHER	_	_	
3-2	115-121	AUSTIN	_	_	
3-3	121-122	,	_	_	
3-4	123-126	And	_	_	
3-5	127-135	Powerful	_	_	
3-6	136-142	Troupe	_	_	
3-7	143-145	of	_	_	
3-8	146-154	Parisian	_	_	
3-9	155-160	CAN-C	_	_	
3-10	161-162	A	_	_	
3-11	163-164	N	_	_	
3-12	165-166	!	_	_	

#Text=!
4-1	167-168	!	_	_	

#Text=Danseuses, now permanently incaeased to Ten in number.
5-1	170-179	Danseuses	_	_	
5-2	179-180	,	_	_	
5-3	181-184	now	_	_	
5-4	185-196	permanently	_	_	
5-5	197-206	incaeased	_	_	
5-6	207-209	to	_	_	
5-7	210-213	Ten	_	_	
5-8	214-216	in	_	_	
5-9	217-223	number	_	_	
5-10	223-224	.	_	_	

#Text=The Proprietor has pleasure in announcing their stay for Six Nights Longer, to enable MDLLE.
6-1	225-228	The	_	_	
6-2	229-239	Proprietor	_	_	
6-3	240-243	has	_	_	
6-4	244-252	pleasure	_	_	
6-5	253-255	in	_	_	
6-6	256-266	announcing	_	_	
6-7	267-272	their	_	_	
6-8	273-277	stay	_	_	
6-9	278-281	for	_	_	
6-10	282-285	Six	_	_	
6-11	286-292	Nights	_	_	
6-12	293-299	Longer	_	_	
6-13	299-300	,	_	_	
6-14	301-303	to	_	_	
6-15	304-310	enable	_	_	
6-16	311-316	MDLLE	_	_	
6-17	316-317	.	_	_	

#Text=ESTHER AUSTIN to take her FAREWELL 
#Text=BENEFIT At this Hall on Friday Next, being most positively her Last Night but One in Manchester, when, in addition to the powerful programme, ONE THOUSAND PORTRAITS of this gifted Artiste WILL BE GIVEN AWAY !
7-1	318-324	ESTHER	_	_	
7-2	325-331	AUSTIN	_	_	
7-3	332-334	to	_	_	
7-4	335-339	take	_	_	
7-5	340-343	her	_	_	
7-6	344-352	FAREWELL	_	_	
7-7	354-361	BENEFIT	_	_	
7-8	362-364	At	_	_	
7-9	365-369	this	_	_	
7-10	370-374	Hall	_	_	
7-11	375-377	on	_	_	
7-12	378-384	Friday	_	_	
7-13	385-389	Next	_	_	
7-14	389-390	,	_	_	
7-15	391-396	being	_	_	
7-16	397-401	most	_	_	
7-17	402-412	positively	_	_	
7-18	413-416	her	_	_	
7-19	417-421	Last	_	_	
7-20	422-427	Night	_	_	
7-21	428-431	but	_	_	
7-22	432-435	One	_	_	
7-23	436-438	in	_	_	
7-24	439-449	Manchester	https://en.wikipedia.org/wiki/Manchester	LOC	
7-25	449-450	,	_	_	
7-26	451-455	when	_	_	
7-27	455-456	,	_	_	
7-28	457-459	in	_	_	
7-29	460-468	addition	_	_	
7-30	469-471	to	_	_	
7-31	472-475	the	_	_	
7-32	476-484	powerful	_	_	
7-33	485-494	programme	_	_	
7-34	494-495	,	_	_	
7-35	496-499	ONE	_	_	
7-36	500-508	THOUSAND	_	_	
7-37	509-518	PORTRAITS	_	_	
7-38	519-521	of	_	_	
7-39	522-526	this	_	_	
7-40	527-533	gifted	_	_	
7-41	534-541	Artiste	_	_	
7-42	542-546	WILL	_	_	
7-43	547-549	BE	_	_	
7-44	550-555	GIVEN	_	_	
7-45	556-560	AWAY	_	_	
7-46	561-562	!	_	_	

