#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=FOR MELBOURNE AND AUCKLAND.
1-1	0-3	FOR	_	_	
1-2	4-13	MELBOURNE	https://en.wikipedia.org/wiki/Melbourne	LOC	
1-3	14-17	AND	_	_	
1-4	18-26	AUCKLAND	https://en.wikipedia.org/wiki/Auckland	LOC	
1-5	26-27	.	_	_	

#Text=Morning Light ..
2-1	29-36	Morning	_	_	
2-2	37-42	Light	_	_	
2-3	43-44	.	_	_	
2-4	44-45	.	_	_	

#Text=Capt.
3-1	46-50	Capt	_	_	
3-2	50-51	.	_	_	

#Text=J.
4-1	52-53	J	_	_	
4-2	53-54	.	_	_	

#Text=Gillies 
#Text=.2377....6000..,.0ct. 20 
#Text=FOR MELBOURNE.
5-1	55-62	Gillies	_	_	
5-2	64-69	.2377	_	_	
5-3	69-70	.	_	_	
5-4	70-71	.	_	_	
5-5	71-72	.	_	_	
5-6	72-77	.6000	_	_	
5-7	77-78	.	_	_	
5-8	78-79	.	_	_	
5-9	79-80	,	_	_	
5-10	80-84	.0ct	_	_	
5-11	84-85	.	_	_	
5-12	86-88	20	_	_	
5-13	90-93	FOR	_	_	
5-14	94-103	MELBOURNE	https://en.wikipedia.org/wiki/Melbourne	LOC	
5-15	103-104	.	_	_	

#Text=Red Jacket Capt.
6-1	105-108	Red	_	_	
6-2	109-115	Jacket	_	_	
6-3	116-120	Capt	_	_	
6-4	120-121	.	_	_	

#Text=S.
7-1	122-123	S	_	_	
7-2	123-124	.	_	_	

#Text=Reed 1550 4750 Nov. 20 The Morning Light is one of the fastest and most magnificent clippers in the world.
8-1	125-129	Reed	_	_	
8-2	130-134	1550	_	_	
8-3	135-139	4750	_	_	
8-4	140-143	Nov	_	_	
8-5	143-144	.	_	_	
8-6	145-147	20	_	_	
8-7	148-151	The	_	_	
8-8	152-159	Morning	_	_	
8-9	160-165	Light	_	_	
8-10	166-168	is	_	_	
8-11	169-172	one	_	_	
8-12	173-175	of	_	_	
8-13	176-179	the	_	_	
8-14	180-187	fastest	_	_	
8-15	188-191	and	_	_	
8-16	192-196	most	_	_	
8-17	197-208	magnificent	_	_	
8-18	209-217	clippers	_	_	
8-19	218-220	in	_	_	
8-20	221-224	the	_	_	
8-21	225-230	world	_	_	
8-22	230-231	.	_	_	

#Text=She is sister ship to the celebrated clipper White Star, and has made the astonishing passages of 71 and 73 days from Liverpool to Melbourne.
9-1	232-235	She	_	_	
9-2	236-238	is	_	_	
9-3	239-245	sister	_	_	
9-4	246-250	ship	_	_	
9-5	251-253	to	_	_	
9-6	254-257	the	_	_	
9-7	258-268	celebrated	_	_	
9-8	269-276	clipper	_	_	
9-9	277-282	White	_	_	
9-10	283-287	Star	_	_	
9-11	287-288	,	_	_	
9-12	289-292	and	_	_	
9-13	293-296	has	_	_	
