#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=THE HOLLANDS, OF DENTON.
1-1	0-3	THE	_	_	
1-2	4-12	HOLLANDS	_	_	
1-3	12-13	,	_	_	
1-4	14-16	OF	_	_	
1-5	17-23	DENTON	https://en.wikipedia.org/wiki/Denton,\_Greater\_Manchester	LOC	
1-6	23-24	.	_	_	

#Text=In the great parish of Manchester were settled several Puritan families of considerable estates and influence, as the Hollands of Denton, the Hydes of Denton, the Birches of Birch, and the Worsleys of Platt.
2-1	26-28	In	_	_	
2-2	29-32	the	_	_	
2-3	33-38	great	_	_	
2-4	39-45	parish	_	_	
2-5	46-48	of	_	_	
2-6	49-59	Manchester	https://en.wikipedia.org/wiki/Manchester	LOC	
2-7	60-64	were	_	_	
2-8	65-72	settled	_	_	
2-9	73-80	several	_	_	
2-10	81-88	Puritan	_	_	
2-11	89-97	families	_	_	
2-12	98-100	of	_	_	
2-13	101-113	considerable	_	_	
2-14	114-121	estates	_	_	
2-15	122-125	and	_	_	
2-16	126-135	influence	_	_	
2-17	135-136	,	_	_	
2-18	137-139	as	_	_	
2-19	140-143	the	_	_	
2-20	144-152	Hollands	_	_	
2-21	153-155	of	_	_	
2-22	156-162	Denton	https://en.wikipedia.org/wiki/Denton,\_Greater\_Manchester	LOC	
2-23	162-163	,	_	_	
2-24	164-167	the	_	_	
2-25	168-173	Hydes	_	_	
2-26	174-176	of	_	_	
2-27	177-183	Denton	https://en.wikipedia.org/wiki/Denton,\_Greater\_Manchester	LOC	
2-28	183-184	,	_	_	
2-29	185-188	the	_	_	
2-30	189-196	Birches	_	_	
2-31	197-199	of	_	_	
2-32	200-205	Birch	https://en.wikipedia.org/wiki/Birch,\_Greater\_Manchester	LOC	
2-33	205-206	,	_	_	
2-34	207-210	and	_	_	
2-35	211-214	the	_	_	
2-36	215-223	Worsleys	_	_	
2-37	224-226	of	_	_	
2-38	227-232	Platt	https://en.wikipedia.org/wiki/Platt\_Fields\_Park	LOC	
2-39	232-233	.	_	_	

#Text=Around these old houses, and on lands purchased from them, other Puritans who had obtained their wealth from the prosperity of manufacturing industry, had in the seventeenth century established their families in good reputation, and brought considerable accession of strength and influence to the parliamentary C£UIS6.
3-1	234-240	Around	_	_	
3-2	241-246	these	_	_	
3-3	247-250	old	_	_	
3-4	251-257	houses	_	_	
3-5	257-258	,	_	_	
3-6	259-262	and	_	_	
3-7	263-265	on	_	_	
3-8	266-271	lands	_	_	
3-9	272-281	purchased	_	_	
3-10	282-286	from	_	_	
3-11	287-291	them	_	_	
3-12	291-292	,	_	_	
3-13	293-298	other	_	_	
3-14	299-307	Puritans	_	_	
3-15	308-311	who	_	_	
3-16	312-315	had	_	_	
3-17	316-324	obtained	_	_	
3-18	325-330	their	_	_	
3-19	331-337	wealth	_	_	
3-20	338-342	from	_	_	
3-21	343-346	the	_	_	
3-22	347-357	prosperity	_	_	
3-23	358-360	of	_	_	
3-24	361-374	manufacturing	_	_	
3-25	375-383	industry	_	_	
3-26	383-384	,	_	_	
3-27	385-388	had	_	_	
3-28	389-391	in	_	_	
3-29	392-395	the	_	_	
3-30	396-407	seventeenth	_	_	
3-31	408-415	century	_	_	
3-32	416-427	established	_	_	
3-33	428-433	their	_	_	
3-34	434-442	families	_	_	
3-35	443-445	in	_	_	
3-36	446-450	good	_	_	
3-37	451-461	reputation	_	_	
3-38	461-462	,	_	_	
3-39	463-466	and	_	_	
3-40	467-474	brought	_	_	
3-41	475-487	considerable	_	_	
3-42	488-497	accession	_	_	
3-43	498-500	of	_	_	
3-44	501-509	strength	_	_	
3-45	510-513	and	_	_	
3-46	514-523	influence	_	_	
