#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=GORTON.
1-1	0-6	GORTON	https://en.wikipedia.org/wiki/Gorton	LOC	
1-2	6-7	.	_	_	

#Text=A Chicken with Four Legs.
2-1	9-10	A	_	_	
2-2	11-18	Chicken	_	_	
2-3	19-23	with	_	_	
2-4	24-28	Four	_	_	
2-5	29-33	Legs	_	_	
2-6	33-34	.	_	_	

#Text=—Amongst the many freaks of nature is a fowl with four legs, in the possession of Mr.
3-1	34-35	—	_	_	
3-2	35-42	Amongst	_	_	
3-3	43-46	the	_	_	
3-4	47-51	many	_	_	
3-5	52-58	freaks	_	_	
3-6	59-61	of	_	_	
3-7	62-68	nature	_	_	
3-8	69-71	is	_	_	
3-9	72-73	a	_	_	
3-10	74-78	fowl	_	_	
3-11	79-83	with	_	_	
3-12	84-88	four	_	_	
3-13	89-93	legs	_	_	
3-14	93-94	,	_	_	
3-15	95-97	in	_	_	
3-16	98-101	the	_	_	
3-17	102-112	possession	_	_	
3-18	113-115	of	_	_	
3-19	116-118	Mr	_	_	
3-20	118-119	.	_	_	

#Text=Mark Hadfield, of the Sportman’s Inn, Hall-street, Hyde-road, where it can be seen at any time of the day running about with others of the same brood.
4-1	120-124	Mark	_	_	
4-2	125-133	Hadfield	_	_	
4-3	133-134	,	_	_	
4-4	135-137	of	_	_	
4-5	138-141	the	_	_	
4-6	142-150	Sportman	*[1]	BUILDING[1]	
4-7	150-151	’	*[1]	BUILDING[1]	
4-8	151-152	s	*[1]	BUILDING[1]	
4-9	153-156	Inn	*[1]	BUILDING[1]	
4-10	156-157	,	_	_	
4-11	158-169	Hall-street	*	STREET	
4-12	169-170	,	_	_	
4-13	171-180	Hyde-road	*	STREET	
4-14	180-181	,	_	_	
4-15	182-187	where	_	_	
4-16	188-190	it	_	_	
4-17	191-194	can	_	_	
4-18	195-197	be	_	_	
4-19	198-202	seen	_	_	
4-20	203-205	at	_	_	
4-21	206-209	any	_	_	
4-22	210-214	time	_	_	
4-23	215-217	of	_	_	
4-24	218-221	the	_	_	
4-25	222-225	day	_	_	
4-26	226-233	running	_	_	
4-27	234-239	about	_	_	
4-28	240-244	with	_	_	
4-29	245-251	others	_	_	
4-30	252-254	of	_	_	
4-31	255-258	the	_	_	
4-32	259-263	same	_	_	
4-33	264-269	brood	_	_	
4-34	269-270	.	_	_	

#Text=The eggs from which these chickens were hatched came from Mr.
5-1	271-274	The	_	_	
5-2	275-279	eggs	_	_	
5-3	280-284	from	_	_	
5-4	285-290	which	_	_	
5-5	291-296	these	_	_	
5-6	297-305	chickens	_	_	
5-7	306-310	were	_	_	
5-8	311-318	hatched	_	_	
5-9	319-323	came	_	_	
5-10	324-328	from	_	_	
5-11	329-331	Mr	_	_	
5-12	331-332	.	_	_	

#Text=D.
6-1	333-334	D	_	_	
6-2	334-335	.	_	_	

#Text=Ashbrook’s farm, Reddish.
7-1	336-344	Ashbrook	_	_	
7-2	344-345	’	_	_	
7-3	345-346	s	_	_	
7-4	347-351	farm	_	_	
7-5	351-352	,	_	_	
7-6	353-360	Reddish	https://en.wikipedia.org/wiki/Reddish	LOC	
7-7	360-361	.	_	_	

#Text=It is of a black colour, has a double comb, and is enjoying good health.
8-1	362-364	It	_	_	
8-2	365-367	is	_	_	
8-3	368-370	of	_	_	
8-4	371-372	a	_	_	
8-5	373-378	black	_	_	
8-6	379-385	colour	_	_	
8-7	385-386	,	_	_	
8-8	387-390	has	_	_	
8-9	391-392	a	_	_	
8-10	393-399	double	_	_	
8-11	400-404	comb	_	_	
8-12	404-405	,	_	_	
8-13	406-409	and	_	_	
8-14	410-412	is	_	_	
8-15	413-421	enjoying	_	_	
8-16	422-426	good	_	_	
8-17	427-433	health	_	_	
8-18	433-434	.	_	_	

#Text=Gorton Local Board Meeting.
9-1	436-442	Gorton	https://en.wikipedia.org/wiki/Gorton	LOC	
9-2	443-448	Local	_	_	
9-3	449-454	Board	_	_	
9-4	455-462	Meeting	_	_	
9-5	462-463	.	_	_	

#Text=—On Thursday, the monthly meeting was held in the Local Board Offices, Hyde-road.
10-1	463-464	—	_	_	
10-2	464-466	On	_	_	
10-3	467-475	Thursday	_	_	
10-4	475-476	,	_	_	
10-5	477-480	the	_	_	
10-6	481-488	monthly	_	_	
10-7	489-496	meeting	_	_	
10-8	497-500	was	_	_	
10-9	501-505	held	_	_	
10-10	506-508	in	_	_	
10-11	509-512	the	_	_	
10-12	513-518	Local	_	_	
10-13	519-524	Board	_	_	
10-14	525-532	Offices	_	_	
10-15	532-533	,	_	_	
10-16	534-543	Hyde-road	*	STREET	
10-17	543-544	.	_	_	

#Text=There were present Messrs.
11-1	545-550	There	_	_	
11-2	551-555	were	_	_	
11-3	556-563	present	_	_	
11-4	564-570	Messrs	_	_	
11-5	570-571	.	_	_	

#Text=Jennison, Henshall, Fiattely, Taylor, Walker (clerk), and Mayor (surveyor).
12-1	572-580	Jennison	_	_	
12-2	580-581	,	_	_	
12-3	582-590	Henshall	_	_	
12-4	590-591	,	_	_	
12-5	592-600	Fiattely	_	_	
12-6	600-601	,	_	_	
12-7	602-608	Taylor	_	_	
12-8	608-609	,	_	_	
12-9	610-616	Walker	_	_	
12-10	617-618	(	_	_	
12-11	618-623	clerk	_	_	
12-12	623-624	)	_	_	
12-13	624-625	,	_	_	
12-14	626-629	and	_	_	
12-15	630-635	Mayor	_	_	
12-16	636-637	(	_	_	
