#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=OLD BOARS HEAD HOTEL, HYDES CROSS, MANCHESTER.
1-1	0-3	OLD	*[1]	BUILDING[1]	
1-2	4-9	BOARS	*[1]	BUILDING[1]	
1-3	10-14	HEAD	*[1]	BUILDING[1]	
1-4	15-20	HOTEL	*[1]	BUILDING[1]	
1-5	20-21	,	_	_	
1-6	22-27	HYDES	*[2]	STREET[2]	
1-7	28-33	CROSS	*[2]	STREET[2]	
1-8	33-34	,	_	_	
1-9	35-45	MANCHESTER	https://en.wikipedia.org/wiki/Manchester	LOC	
1-10	45-46	.	_	_	

#Text=—Proprietor JOSEPH NOWELL, of No. 100 a, Market-street, and No. 6, St.
2-1	46-47	—	_	_	
2-2	47-57	Proprietor	_	_	
2-3	58-64	JOSEPH	_	_	
2-4	65-71	NOWELL	_	_	
2-5	71-72	,	_	_	
2-6	73-75	of	_	_	
2-7	76-78	No	_	_	
2-8	78-79	.	_	_	
2-9	80-83	100	_	_	
2-10	84-85	a	_	_	
2-11	85-86	,	_	_	
2-12	87-100	Market-street	*	STREET	
2-13	100-101	,	_	_	
2-14	102-105	and	_	_	
2-15	106-108	No	_	_	
2-16	108-109	.	_	_	
2-17	110-111	6	_	_	
2-18	111-112	,	_	_	
2-19	113-115	St	*[3]	STREET[3]	
2-20	115-116	.	*[3]	STREET[3]	

#Text=Mary’s-street.
3-1	117-121	Mary	*[3]	STREET[3]	
3-2	121-122	’	*[3]	STREET[3]	
3-3	122-130	s-street	*[3]	STREET[3]	
3-4	130-131	.	_	_	

#Text=J.
4-1	132-133	J	_	_	
4-2	133-134	.	_	_	

#Text=N. in returning thanks to his numerous friends and the public for the kind support which they have favoured him with for so many years, begs to inform them that he has TAKEN THE ABOVE HOTEL, and hopes that he will still merit a continuance of that support.
5-1	135-136	N	_	_	
5-2	136-137	.	_	_	
5-3	138-140	in	_	_	
5-4	141-150	returning	_	_	
5-5	151-157	thanks	_	_	
5-6	158-160	to	_	_	
5-7	161-164	his	_	_	
5-8	165-173	numerous	_	_	
5-9	174-181	friends	_	_	
5-10	182-185	and	_	_	
5-11	186-189	the	_	_	
5-12	190-196	public	_	_	
5-13	197-200	for	_	_	
5-14	201-204	the	_	_	
5-15	205-209	kind	_	_	
5-16	210-217	support	_	_	
5-17	218-223	which	_	_	
5-18	224-228	they	_	_	
5-19	229-233	have	_	_	
5-20	234-242	favoured	_	_	
5-21	243-246	him	_	_	
5-22	247-251	with	_	_	
5-23	252-255	for	_	_	
5-24	256-258	so	_	_	
5-25	259-263	many	_	_	
5-26	264-269	years	_	_	
5-27	269-270	,	_	_	
5-28	271-275	begs	_	_	
5-29	276-278	to	_	_	
5-30	279-285	inform	_	_	
5-31	286-290	them	_	_	
5-32	291-295	that	_	_	
5-33	296-298	he	_	_	
5-34	299-302	has	_	_	
5-35	303-308	TAKEN	_	_	
5-36	309-312	THE	_	_	
5-37	313-318	ABOVE	_	_	
5-38	319-324	HOTEL	_	_	
5-39	324-325	,	_	_	
5-40	326-329	and	_	_	
5-41	330-335	hopes	_	_	
5-42	336-340	that	_	_	
5-43	341-343	he	_	_	
5-44	344-348	will	_	_	
5-45	349-354	still	_	_	
5-46	355-360	merit	_	_	
