#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=CORFE CASTLE.
1-1	0-5	CORFE	https://en.wikipedia.org/wiki/Corfe\_Castle\_(village)[1]	LOC[1]	
1-2	6-12	CASTLE	https://en.wikipedia.org/wiki/Corfe\_Castle\_(village)[1]	LOC[1]	
1-3	12-13	.	_	_	

#Text=Shipping Disastbb.
2-1	15-23	Shipping	_	_	
2-2	24-32	Disastbb	_	_	
2-3	32-33	.	_	_	

#Text=—A little smack called the Zouave, of Ryde, Isle of Wight, 43 tons burden, foundered in the St.
3-1	33-34	—	_	_	
3-2	34-35	A	_	_	
3-3	36-42	little	_	_	
3-4	43-48	smack	_	_	
3-5	49-55	called	_	_	
3-6	56-59	the	_	_	
3-7	60-66	Zouave	_	_	
3-8	66-67	,	_	_	
3-9	68-70	of	_	_	
3-10	71-75	Ryde	https://en.wikipedia.org/wiki/Ryde	LOC	
3-11	75-76	,	_	_	
3-12	77-81	Isle	https://en.wikipedia.org/wiki/Isle\_of\_Wight[2]	LOC[2]	
3-13	82-84	of	https://en.wikipedia.org/wiki/Isle\_of\_Wight[2]	LOC[2]	
3-14	85-90	Wight	https://en.wikipedia.org/wiki/Isle\_of\_Wight[2]	LOC[2]	
3-15	90-91	,	_	_	
3-16	92-94	43	_	_	
3-17	95-99	tons	_	_	
3-18	100-106	burden	_	_	
3-19	106-107	,	_	_	
3-20	108-117	foundered	_	_	
3-21	118-120	in	_	_	
3-22	121-124	the	_	_	
3-23	125-127	St	_	_	
3-24	127-128	.	_	_	

#Text=Albans Race, some six miles from the Head, at about half-past five on Tuesday morning, the 6th inst.
4-1	129-135	Albans	_	_	
4-2	136-140	Race	_	_	
4-3	140-141	,	_	_	
4-4	142-146	some	_	_	
4-5	147-150	six	_	_	
4-6	151-156	miles	_	_	
4-7	157-161	from	_	_	
4-8	162-165	the	_	_	
4-9	166-170	Head	_	_	
4-10	170-171	,	_	_	
4-11	172-174	at	_	_	
4-12	175-180	about	_	_	
4-13	181-190	half-past	_	_	
4-14	191-195	five	_	_	
4-15	196-198	on	_	_	
4-16	199-206	Tuesday	_	_	
4-17	207-214	morning	_	_	
4-18	214-215	,	_	_	
4-19	216-219	the	_	_	
4-20	220-223	6th	_	_	
4-21	224-228	inst	_	_	
4-22	228-229	.	_	_	

#Text=She was bound from Portland to Ryde, laden with Portland block ; and, when off the place indicated, she encountered a heavy sea, in which she sank.
5-1	230-233	She	_	_	
5-2	234-237	was	_	_	
5-3	238-243	bound	_	_	
5-4	244-248	from	_	_	
5-5	249-257	Portland	https://en.wikipedia.org/wiki/Portland\_Harbour	LOC	
5-6	258-260	to	_	_	
5-7	261-265	Ryde	https://en.wikipedia.org/wiki/Ryde	LOC	
5-8	265-266	,	_	_	
5-9	267-272	laden	_	_	
5-10	273-277	with	_	_	
5-11	278-286	Portland	https://en.wikipedia.org/wiki/Isle\_of\_Portland	LOC	
5-12	287-292	block	_	_	
5-13	293-294	;	_	_	
5-14	295-298	and	_	_	
5-15	298-299	,	_	_	
5-16	300-304	when	_	_	
5-17	305-308	off	_	_	
5-18	309-312	the	_	_	
5-19	313-318	place	_	_	
5-20	319-328	indicated	_	_	
5-21	328-329	,	_	_	
5-22	330-333	she	_	_	
5-23	334-345	encountered	_	_	
5-24	346-347	a	_	_	
5-25	348-353	heavy	_	_	
5-26	354-357	sea	_	_	
5-27	357-358	,	_	_	
5-28	359-361	in	_	_	
5-29	362-367	which	_	_	
5-30	368-371	she	_	_	
5-31	372-376	sank	_	_	
5-32	376-377	.	_	_	

#Text=The crew, consisting of the captain, Mr.
6-1	378-381	The	_	_	
6-2	382-386	crew	_	_	
6-3	386-387	,	_	_	
6-4	388-398	consisting	_	_	
6-5	399-401	of	_	_	
