#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=PARSLEY PEEL.
1-1	0-7	PARSLEY	_	_	
1-2	8-12	PEEL	_	_	
1-3	12-13	.	_	_	

#Text=In Peel’s private house, experiments though of a homelier sort, were also carried on.
2-1	15-17	In	_	_	
2-2	18-22	Peel	_	_	
2-3	22-23	’	_	_	
2-4	23-24	s	_	_	
2-5	25-32	private	_	_	
2-6	33-38	house	_	_	
2-7	38-39	,	_	_	
2-8	40-51	experiments	_	_	
2-9	52-58	though	_	_	
2-10	59-61	of	_	_	
2-11	62-63	a	_	_	
2-12	64-72	homelier	_	_	
2-13	73-77	sort	_	_	
2-14	77-78	,	_	_	
2-15	79-83	were	_	_	
2-16	84-88	also	_	_	
2-17	89-96	carried	_	_	
2-18	97-99	on	_	_	
2-19	99-100	.	_	_	

#Text=On one occasion, we are told, the manufacturer himself wa* working in his kitchen, designing patterns and planning how best to print them off, when his little daughter ran off to the herb garden and brought back a sprig of parsley.
3-1	101-103	On	_	_	
3-2	104-107	one	_	_	
3-3	108-116	occasion	_	_	
3-4	116-117	,	_	_	
3-5	118-120	we	_	_	
3-6	121-124	are	_	_	
3-7	125-129	told	_	_	
3-8	129-130	,	_	_	
3-9	131-134	the	_	_	
3-10	135-147	manufacturer	_	_	
3-11	148-155	himself	_	_	
3-12	156-158	wa	_	_	
3-13	158-159	*	_	_	
3-14	160-167	working	_	_	
3-15	168-170	in	_	_	
3-16	171-174	his	_	_	
3-17	175-182	kitchen	_	_	
3-18	182-183	,	_	_	
3-19	184-193	designing	_	_	
3-20	194-202	patterns	_	_	
3-21	203-206	and	_	_	
3-22	207-215	planning	_	_	
3-23	216-219	how	_	_	
3-24	220-224	best	_	_	
3-25	225-227	to	_	_	
3-26	228-233	print	_	_	
3-27	234-238	them	_	_	
3-28	239-242	off	_	_	
3-29	242-243	,	_	_	
3-30	244-248	when	_	_	
3-31	249-252	his	_	_	
3-32	253-259	little	_	_	
3-33	260-268	daughter	_	_	
3-34	269-272	ran	_	_	
3-35	273-276	off	_	_	
3-36	277-279	to	_	_	
3-37	280-283	the	_	_	
3-38	284-288	herb	_	_	
3-39	289-295	garden	_	_	
3-40	296-299	and	_	_	
3-41	300-307	brought	_	_	
3-42	308-312	back	_	_	
3-43	313-314	a	_	_	
3-44	315-320	sprig	_	_	
3-45	321-323	of	_	_	
3-46	324-331	parsley	_	_	
3-47	331-332	.	_	_	

#Text=With a child’s eloquence she pointed out its beauty and begged him to use it as a pattern.
4-1	333-337	With	_	_	
4-2	338-339	a	_	_	
4-3	340-345	child	_	_	
4-4	345-346	’	_	_	
4-5	346-347	s	_	_	
4-6	348-357	eloquence	_	_	
4-7	358-361	she	_	_	
4-8	362-369	pointed	_	_	
4-9	370-373	out	_	_	
4-10	374-377	its	_	_	
4-11	378-384	beauty	_	_	
4-12	385-388	and	_	_	
4-13	389-395	begged	_	_	
4-14	396-399	him	_	_	
4-15	400-402	to	_	_	
4-16	403-406	use	_	_	
4-17	407-409	it	_	_	
4-18	410-412	as	_	_	
4-19	413-414	a	_	_	
4-20	415-422	pattern	_	_	
4-21	422-423	.	_	_	

#Text=The hint was promptly acted upon. &■ pewter dinner-plate was at once taken down from the dresser, and father arid daughter between them roughly sketched a figure of the leaf, which served for a first experiment.
5-1	424-427	The	_	_	
5-2	428-432	hint	_	_	
5-3	433-436	was	_	_	
5-4	437-445	promptly	_	_	
5-5	446-451	acted	_	_	
5-6	452-456	upon	_	_	
5-7	456-457	.	_	_	
5-8	458-459	&	_	_	
5-9	459-460	■	_	_	
5-10	461-467	pewter	_	_	
5-11	468-480	dinner-plate	_	_	
5-12	481-484	was	_	_	
5-13	485-487	at	_	_	
5-14	488-492	once	_	_	
5-15	493-498	taken	_	_	
5-16	499-503	down	_	_	
5-17	504-508	from	_	_	
5-18	509-512	the	_	_	
5-19	513-520	dresser	_	_	
5-20	520-521	,	_	_	
5-21	522-525	and	_	_	
5-22	526-532	father	_	_	
5-23	533-537	arid	_	_	
5-24	538-546	daughter	_	_	
5-25	547-554	between	_	_	
5-26	555-559	them	_	_	
5-27	560-567	roughly	_	_	
5-28	568-576	sketched	_	_	
5-29	577-578	a	_	_	
5-30	579-585	figure	_	_	
5-31	586-588	of	_	_	
5-32	589-592	the	_	_	
5-33	593-597	leaf	_	_	
5-34	597-598	,	_	_	
5-35	599-604	which	_	_	
5-36	605-611	served	_	_	
5-37	612-615	for	_	_	
5-38	616-617	a	_	_	
5-39	618-623	first	_	_	
5-40	624-634	experiment	_	_	
5-41	634-635	.	_	_	

#Text=It was soon copied and improved upon.
6-1	636-638	It	_	_	
6-2	639-642	was	_	_	
6-3	643-647	soon	_	_	
6-4	648-654	copied	_	_	
6-5	655-658	and	_	_	
6-6	659-667	improved	_	_	
6-7	668-672	upon	_	_	
6-8	672-673	.	_	_	

#Text=Nancy’s pattern, as it was known in the family* became a favourite among calico-buyers, and because of it the father obtained the nickname, throughout Lancashire, of Parsley Peel.
7-1	674-679	Nancy	_	_	
