#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=Entertainments, &c.
1-1	0-14	Entertainments	_	_	
1-2	14-15	,	_	_	
1-3	16-17	&	_	_	
1-4	17-18	c	_	_	
1-5	18-19	.	_	_	

#Text=MECHANICS’ ARMS CONCERT HALL, STALYBRIDGE.
2-1	21-30	MECHANICS	*[1]	BUILDING[1]	
2-2	30-31	’	*[1]	BUILDING[1]	
2-3	32-36	ARMS	*[1]	BUILDING[1]	
2-4	37-44	CONCERT	*[1]	BUILDING[1]	
2-5	45-49	HALL	*[1]	BUILDING[1]	
2-6	49-50	,	_	_	
2-7	51-62	STALYBRIDGE	https://en.wikipedia.org/wiki/Stalybridge	LOC	
2-8	62-63	.	_	_	

#Text=Proprietor Mr.
3-1	64-74	Proprietor	_	_	
3-2	75-77	Mr	_	_	
3-3	77-78	.	_	_	

#Text=J.
4-1	79-80	J	_	_	
4-2	80-81	.	_	_	

#Text=HALLSWORTH.
5-1	82-92	HALLSWORTH	_	_	
5-2	92-93	.	_	_	

#Text=Mr, J ROWAN, the justly celebrated Comic and Patter singer.
6-1	94-96	Mr	_	_	
6-2	96-97	,	_	_	
6-3	98-99	J	_	_	
6-4	100-105	ROWAN	_	_	
6-5	105-106	,	_	_	
6-6	107-110	the	_	_	
6-7	111-117	justly	_	_	
6-8	118-128	celebrated	_	_	
6-9	129-134	Comic	_	_	
6-10	135-138	and	_	_	
6-11	139-145	Patter	_	_	
6-12	146-152	singer	_	_	
6-13	152-153	.	_	_	

#Text=Mr.
7-1	154-156	Mr	_	_	
7-2	156-157	.	_	_	

#Text=HARRY WEST, the rising star comique —Open every Monday, Friday, and Saturday evenings.
8-1	158-163	HARRY	_	_	
8-2	164-168	WEST	_	_	
8-3	168-169	,	_	_	
8-4	170-173	the	_	_	
8-5	174-180	rising	_	_	
8-6	181-185	star	_	_	
8-7	186-193	comique	_	_	
8-8	194-195	—	_	_	
8-9	195-199	Open	_	_	
8-10	200-205	every	_	_	
8-11	206-212	Monday	_	_	
8-12	212-213	,	_	_	
8-13	214-220	Friday	_	_	
8-14	220-221	,	_	_	
8-15	222-225	and	_	_	
8-16	226-234	Saturday	_	_	
8-17	235-243	evenings	_	_	
8-18	243-244	.	_	_	

#Text=OLD CHURCH INN CONCERT ROOMS, Scotland-street, and Stamford-street, Ashton.
9-1	246-249	OLD	*[2]	BUILDING[2]	
9-2	250-256	CHURCH	*[2]	BUILDING[2]	
9-3	257-260	INN	*[2]	BUILDING[2]	
9-4	261-268	CONCERT	*[2]	BUILDING[2]	
9-5	269-274	ROOMS	*[2]	BUILDING[2]	
9-6	274-275	,	_	_	
9-7	276-291	Scotland-street	*	STREET	
9-8	291-292	,	_	_	
9-9	293-296	and	_	_	
9-10	297-312	Stamford-street	*	STREET	
