#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=CIRCULATING IN ASHTON-UNDER-LYNE, STALYBRIDGE, DUKINFIELD, MOSSLEY, HYDE, MOTTRAM, GORTON, OPENSHAW, DROYLSDEN DENTON, HOOLEY HILL, AUDENSHAW, WATERLOO, BARDSLEY, NEWTON HEATH, LEES, HURST, &c., &c.
1-1	2-13	CIRCULATING	_	_	
1-2	14-16	IN	_	_	
1-3	17-34	ASHTON-UNDER-LYNE	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
1-4	34-35	,	_	_	
1-5	36-47	STALYBRIDGE	https://en.wikipedia.org/wiki/Stalybridge	LOC	
1-6	47-48	,	_	_	
1-7	49-59	DUKINFIELD	https://en.wikipedia.org/wiki/Dukinfield	LOC	
1-8	59-60	,	_	_	
1-9	61-68	MOSSLEY	https://en.wikipedia.org/wiki/Mossley	LOC	
1-10	68-69	,	_	_	
1-11	70-74	HYDE	https://en.wikipedia.org/wiki/Hyde,\_Greater\_Manchester	LOC	
1-12	74-75	,	_	_	
1-13	76-83	MOTTRAM	https://en.wikipedia.org/wiki/Mottram\_in\_Longdendale	LOC	
1-14	83-84	,	_	_	
1-15	85-91	GORTON	https://en.wikipedia.org/wiki/Gorton	LOC	
1-16	91-92	,	_	_	
1-17	93-101	OPENSHAW	Openshaw	LOC	
1-18	101-102	,	_	_	
1-19	103-112	DROYLSDEN	https://en.wikipedia.org/wiki/Droylsden	LOC	
1-20	113-119	DENTON	https://en.wikipedia.org/wiki/Denton,\_Greater\_Manchester	LOC	
1-21	119-120	,	_	_	
1-22	121-127	HOOLEY	*[1]	LOC[1]	
1-23	128-132	HILL	*[1]	LOC[1]	
1-24	132-133	,	_	_	
1-25	134-143	AUDENSHAW	https://en.wikipedia.org/wiki/Audenshaw	LOC	
1-26	143-144	,	_	_	
1-27	145-153	WATERLOO	https://en.wikipedia.org/wiki/Waterloo,\_Merseyside	LOC	
1-28	153-154	,	_	_	
1-29	155-163	BARDSLEY	https://en.wikipedia.org/wiki/Bardsley,\_Greater\_Manchester	LOC	
1-30	163-164	,	_	_	
1-31	165-171	NEWTON	https://en.wikipedia.org/wiki/Newton\_Heath[2]	LOC[2]	
1-32	172-177	HEATH	https://en.wikipedia.org/wiki/Newton\_Heath[2]	LOC[2]	
1-33	177-178	,	_	_	
1-34	179-183	LEES	https://en.wikipedia.org/wiki/Lees,\_Greater\_Manchester	LOC	
1-35	183-184	,	_	_	
1-36	185-190	HURST	*	LOC	
1-37	190-191	,	_	_	
1-38	192-193	&	_	_	
1-39	193-194	c	_	_	
1-40	194-195	.	_	_	
1-41	195-196	,	_	_	
1-42	197-198	&	_	_	
1-43	198-199	c	_	_	
1-44	199-200	.	_	_	

#Text=No. 634.
2-1	202-204	No	_	_	
2-2	204-205	.	_	_	
2-3	206-209	634	_	_	
2-4	209-210	.	_	_	

#Text=—VOLUME XIIL 
#Text=Public Notices.
3-1	210-211	—	_	_	
3-2	211-217	VOLUME	_	_	
3-3	218-222	XIIL	_	_	
3-4	224-230	Public	_	_	
3-5	231-238	Notices	_	_	
3-6	238-239	.	_	_	

#Text=FOUND, a WAGGON SHEET.
4-1	241-246	FOUND	_	_	
4-2	246-247	,	_	_	
4-3	248-249	a	_	_	
4-4	250-256	WAGGON	_	_	
4-5	257-262	SHEET	_	_	
4-6	262-263	.	_	_	

#Text=—The owner may have it by describing it and paying expenses.— Apply to Emanuel Kemp, Station Hotel.
5-1	263-264	—	_	_	
5-2	264-267	The	_	_	
5-3	268-273	owner	_	_	
5-4	274-277	may	_	_	
5-5	278-282	have	_	_	
5-6	283-285	it	_	_	
5-7	286-288	by	_	_	
5-8	289-299	describing	_	_	
5-9	300-302	it	_	_	
5-10	303-306	and	_	_	
5-11	307-313	paying	_	_	
5-12	314-322	expenses	_	_	
5-13	322-323	.	_	_	
5-14	323-324	—	_	_	
5-15	325-330	Apply	_	_	
5-16	331-333	to	_	_	
5-17	334-341	Emanuel	_	_	
5-18	342-346	Kemp	_	_	
5-19	346-347	,	_	_	
5-20	348-355	Station	*[3]	BUILDING[3]	
5-21	356-361	Hotel	*[3]	BUILDING[3]	
5-22	361-362	.	_	_	

#Text=FOUND, a Cross-bred SHEEP CUR.
6-1	364-369	FOUND	_	_	
6-2	369-370	,	_	_	
6-3	371-372	a	_	_	
6-4	373-383	Cross-bred	_	_	
6-5	384-389	SHEEP	_	_	
6-6	390-393	CUR	_	_	
6-7	393-394	.	_	_	

#Text=—If not owned in seven days will be sold.
7-1	394-395	—	_	_	
7-2	395-397	If	_	_	
7-3	398-401	not	_	_	
7-4	402-407	owned	_	_	
7-5	408-410	in	_	_	
7-6	411-416	seven	_	_	
7-7	417-421	days	_	_	
7-8	422-426	will	_	_	
7-9	427-429	be	_	_	
7-10	430-434	sold	_	_	
7-11	434-435	.	_	_	

#Text=—Apply to Mrs.
8-1	435-436	—	_	_	
8-2	436-441	Apply	_	_	
8-3	442-444	to	_	_	
8-4	445-448	Mrs	_	_	
8-5	448-449	.	_	_	

#Text=Betty Turner, Beestow, near Mossley.
9-1	450-455	Betty	_	_	
9-2	456-462	Turner	_	_	
9-3	462-463	,	_	_	
9-4	464-471	Beestow	*	LOC	
9-5	471-472	,	_	_	
9-6	473-477	near	_	_	
9-7	478-485	Mossley	https://en.wikipedia.org/wiki/Mossley	LOC	
9-8	485-486	.	_	_	

#Text=FOUND, on the 23rd ultimo, a Liver-coloured Tall DOG.
10-1	488-493	FOUND	_	_	
10-2	493-494	,	_	_	
10-3	495-497	on	_	_	
