#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=Court, Naval, Military, and Clerical Tailors.
1-1	0-5	Court	_	_	
1-2	5-6	,	_	_	
1-3	7-12	Naval	_	_	
1-4	12-13	,	_	_	
1-5	14-22	Military	_	_	
1-6	22-23	,	_	_	
1-7	24-27	and	_	_	
1-8	28-36	Clerical	_	_	
1-9	37-44	Tailors	_	_	
1-10	44-45	.	_	_	

#Text=THE MANCHESTER MERCHANT TAILORS’ COMPANY.
2-1	46-49	THE	_	_	
2-2	50-60	MANCHESTER	https://en.wikipedia.org/wiki/Manchester	LOC	
2-3	61-69	MERCHANT	_	_	
2-4	70-77	TAILORS	_	_	
2-5	77-78	’	_	_	
2-6	79-86	COMPANY	_	_	
2-7	86-87	.	_	_	

#Text=LIMITED, respectfully announce that they make to measure in the latest London and Parisian styles every description of superior Garments, at moderate prices, including:— Dress, Wedding, Mourning, and Neglige Suits.
3-1	88-95	LIMITED	_	_	
3-2	95-96	,	_	_	
3-3	97-109	respectfully	_	_	
3-4	110-118	announce	_	_	
3-5	119-123	that	_	_	
3-6	124-128	they	_	_	
3-7	129-133	make	_	_	
3-8	134-136	to	_	_	
3-9	137-144	measure	_	_	
3-10	145-147	in	_	_	
3-11	148-151	the	_	_	
3-12	152-158	latest	_	_	
3-13	159-165	London	https://en.wikipedia.org/wiki/London	LOC	
3-14	166-169	and	_	_	
3-15	170-178	Parisian	_	_	
3-16	179-185	styles	_	_	
3-17	186-191	every	_	_	
3-18	192-203	description	_	_	
3-19	204-206	of	_	_	
3-20	207-215	superior	_	_	
3-21	216-224	Garments	_	_	
3-22	224-225	,	_	_	
3-23	226-228	at	_	_	
3-24	229-237	moderate	_	_	
3-25	238-244	prices	_	_	
3-26	244-245	,	_	_	
3-27	246-255	including	_	_	
3-28	255-256	:	_	_	
3-29	256-257	—	_	_	
3-30	258-263	Dress	_	_	
3-31	263-264	,	_	_	
3-32	265-272	Wedding	_	_	
3-33	272-273	,	_	_	
3-34	274-282	Mourning	_	_	
3-35	282-283	,	_	_	
3-36	284-287	and	_	_	
3-37	288-295	Neglige	_	_	
3-38	296-301	Suits	_	_	
3-39	301-302	.	_	_	

#Text=Morning, Cheviot, Travelling, and Riding Suits.
4-1	303-310	Morning	_	_	
4-2	310-311	,	_	_	
4-3	312-319	Cheviot	_	_	
4-4	319-320	,	_	_	
4-5	321-331	Travelling	_	_	
4-6	331-332	,	_	_	
4-7	333-336	and	_	_	
4-8	337-343	Riding	_	_	
4-9	344-349	Suits	_	_	
4-10	349-350	.	_	_	

#Text=Hunting, Shooting, Fishing, and Cricketting Suits.
5-1	351-358	Hunting	_	_	
5-2	358-359	,	_	_	
5-3	360-368	Shooting	_	_	
5-4	368-369	,	_	_	
5-5	370-377	Fishing	_	_	
5-6	377-378	,	_	_	
5-7	379-382	and	_	_	
5-8	383-394	Cricketting	_	_	
5-9	395-400	Suits	_	_	
5-10	400-401	.	_	_	

#Text=Fashionable Dress and Frock Coats and Vests.
6-1	402-413	Fashionable	_	_	
6-2	414-419	Dress	_	_	
6-3	420-423	and	_	_	
6-4	424-429	Frock	_	_	
6-5	430-435	Coats	_	_	
