#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=PURSUANT to a Decree of the High Court of Chancery made in aUause Bryson and Another against Goldthorp and Others, the Creditors of BENJAMIN GOLDTHORP, late of Ashtonunder-Lyne, in the county of Lancaster, Timber Merchant, who died in or about the month of April, 1863, are by their solicitors, on or before the Eleventh day of May, 1864, to come in and prove their Debts and Claims at the chambers of the Master of the Rolls, in the Rolls Yard, Chancery-lane, Middlesex, or in default thereof they will be peremptorily excluded from the benefit of the said Decree.
1-1	0-8	PURSUANT	_	_	
1-2	9-11	to	_	_	
1-3	12-13	a	_	_	
1-4	14-20	Decree	_	_	
1-5	21-23	of	_	_	
1-6	24-27	the	_	_	
1-7	28-32	High	_	_	
1-8	33-38	Court	_	_	
1-9	39-41	of	_	_	
1-10	42-50	Chancery	_	_	
1-11	51-55	made	_	_	
1-12	56-58	in	_	_	
1-13	59-65	aUause	_	_	
1-14	66-72	Bryson	_	_	
1-15	73-76	and	_	_	
1-16	77-84	Another	_	_	
1-17	85-92	against	_	_	
1-18	93-102	Goldthorp	_	_	
1-19	103-106	and	_	_	
1-20	107-113	Others	_	_	
1-21	113-114	,	_	_	
1-22	115-118	the	_	_	
1-23	119-128	Creditors	_	_	
1-24	129-131	of	_	_	
1-25	132-140	BENJAMIN	_	_	
1-26	141-150	GOLDTHORP	_	_	
1-27	150-151	,	_	_	
1-28	152-156	late	_	_	
1-29	157-159	of	_	_	
1-30	160-176	Ashtonunder-Lyne	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
1-31	176-177	,	_	_	
1-32	178-180	in	_	_	
1-33	181-184	the	_	_	
1-34	185-191	county	_	_	
1-35	192-194	of	_	_	
1-36	195-204	Lancaster	https://en.wikipedia.org/wiki/Lancashire	LOC	
1-37	204-205	,	_	_	
1-38	206-212	Timber	_	_	
1-39	213-221	Merchant	_	_	
1-40	221-222	,	_	_	
1-41	223-226	who	_	_	
1-42	227-231	died	_	_	
1-43	232-234	in	_	_	
1-44	235-237	or	_	_	
1-45	238-243	about	_	_	
1-46	244-247	the	_	_	
1-47	248-253	month	_	_	
1-48	254-256	of	_	_	
1-49	257-262	April	_	_	
1-50	262-263	,	_	_	
1-51	264-268	1863	_	_	
1-52	268-269	,	_	_	
1-53	270-273	are	_	_	
1-54	274-276	by	_	_	
1-55	277-282	their	_	_	
1-56	283-293	solicitors	_	_	
1-57	293-294	,	_	_	
1-58	295-297	on	_	_	
1-59	298-300	or	_	_	
1-60	301-307	before	_	_	
1-61	308-311	the	_	_	
1-62	312-320	Eleventh	_	_	
1-63	321-324	day	_	_	
1-64	325-327	of	_	_	
1-65	328-331	May	_	_	
1-66	331-332	,	_	_	
1-67	333-337	1864	_	_	
1-68	337-338	,	_	_	
1-69	339-341	to	_	_	
1-70	342-346	come	_	_	
1-71	347-349	in	_	_	
1-72	350-353	and	_	_	
1-73	354-359	prove	_	_	
1-74	360-365	their	_	_	
1-75	366-371	Debts	_	_	
1-76	372-375	and	_	_	
1-77	376-382	Claims	_	_	
1-78	383-385	at	_	_	
1-79	386-389	the	_	_	
1-80	390-398	chambers	_	_	
1-81	399-401	of	_	_	
1-82	402-405	the	_	_	
1-83	406-412	Master	_	_	
1-84	413-415	of	_	_	
1-85	416-419	the	_	_	
1-86	420-425	Rolls	_	_	
1-87	425-426	,	_	_	
1-88	427-429	in	_	_	
1-89	430-433	the	_	_	
1-90	434-439	Rolls	*[1]	BUILDING[1]	
1-91	440-444	Yard	*[1]	BUILDING[1]	
1-92	444-445	,	_	_	
1-93	446-459	Chancery-lane	*	STREET	
1-94	459-460	,	_	_	
1-95	461-470	Middlesex	https://en.wikipedia.org/wiki/Middlesex	LOC	
1-96	470-471	,	_	_	
1-97	472-474	or	_	_	
1-98	475-477	in	_	_	
1-99	478-485	default	_	_	
1-100	486-493	thereof	_	_	
1-101	494-498	they	_	_	
1-102	499-503	will	_	_	
1-103	504-506	be	_	_	
1-104	507-519	peremptorily	_	_	
1-105	520-528	excluded	_	_	
1-106	529-533	from	_	_	
1-107	534-537	the	_	_	
1-108	538-545	benefit	_	_	
1-109	546-548	of	_	_	
1-110	549-552	the	_	_	
1-111	553-557	said	_	_	
1-112	558-564	Decree	_	_	
1-113	564-565	.	_	_	

#Text=Wednesday, the 25th day of May, 1864, at One o’clock in the afternoon, at the ■aid Chambers, is appointed for hearing and adjudicating upon the claims.
2-1	566-575	Wednesday	_	_	
2-2	575-576	,	_	_	
2-3	577-580	the	_	_	
2-4	581-585	25th	_	_	
2-5	586-589	day	_	_	
2-6	590-592	of	_	_	
2-7	593-596	May	_	_	
2-8	596-597	,	_	_	
2-9	598-602	1864	_	_	
2-10	602-603	,	_	_	
2-11	604-606	at	_	_	
2-12	607-610	One	_	_	
2-13	611-612	o	_	_	
2-14	612-613	’	_	_	
2-15	613-618	clock	_	_	
2-16	619-621	in	_	_	
2-17	622-625	the	_	_	
2-18	626-635	afternoon	_	_	
2-19	635-636	,	_	_	
2-20	637-639	at	_	_	
2-21	640-643	the	_	_	
2-22	644-645	■	_	_	
2-23	645-648	aid	_	_	
2-24	649-657	Chambers	_	_	
2-25	657-658	,	_	_	
2-26	659-661	is	_	_	
2-27	662-671	appointed	_	_	
2-28	672-675	for	_	_	
2-29	676-683	hearing	_	_	
2-30	684-687	and	_	_	
2-31	688-700	adjudicating	_	_	
2-32	701-705	upon	_	_	
2-33	706-709	the	_	_	
2-34	710-716	claims	_	_	
2-35	716-717	.	_	_	

#Text=Dated this 9th day of April, 1864, GEO.
3-1	718-723	Dated	_	_	
3-2	724-728	this	_	_	
3-3	729-732	9th	_	_	
3-4	733-736	day	_	_	
3-5	737-739	of	_	_	
3-6	740-745	April	_	_	
3-7	745-746	,	_	_	
3-8	747-751	1864	_	_	
3-9	751-752	,	_	_	
3-10	753-756	GEO	_	_	
3-11	756-757	.	_	_	

#Text=HUME, Chief Clerk.
4-1	758-762	HUME	_	_	
4-2	762-763	,	_	_	
4-3	764-769	Chief	_	_	
4-4	770-775	Clerk	_	_	
4-5	775-776	.	_	_	

#Text=W.
5-1	778-779	W	_	_	
5-2	779-780	.	_	_	

#Text=H.
6-1	781-782	H	_	_	
6-2	782-783	.	_	_	

#Text=Newstoad, 18, Ely Place, London, E.C., agent for Messrs.
7-1	784-792	Newstoad	_	_	
7-2	792-793	,	_	_	
7-3	794-796	18	_	_	
7-4	796-797	,	_	_	
