#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=ARTIFICIAL TEETH.
1-1	0-10	ARTIFICIAL	_	_	
1-2	11-16	TEETH	_	_	
1-3	16-17	.	_	_	

#Text=MR.
2-1	19-21	MR	_	_	
2-2	21-22	.	_	_	

#Text=ARMITAGE, DEM’TIST, may be consulted dally, from 9 a.m., till 8 p.m., at his residence, 95, STAMFORP-9TKEET, Ashton-cnder-Ltne.
3-1	23-31	ARMITAGE	_	_	
3-2	31-32	,	_	_	
3-3	33-36	DEM	_	_	
3-4	36-37	’	_	_	
3-5	37-41	TIST	_	_	
3-6	41-42	,	_	_	
3-7	43-46	may	_	_	
3-8	47-49	be	_	_	
3-9	50-59	consulted	_	_	
3-10	60-65	dally	_	_	
3-11	65-66	,	_	_	
3-12	67-71	from	_	_	
3-13	72-73	9	_	_	
3-14	74-77	a.m	_	_	
3-15	77-78	.	_	_	
3-16	78-79	,	_	_	
3-17	80-84	till	_	_	
3-18	85-86	8	_	_	
3-19	87-90	p.m	_	_	
3-20	90-91	.	_	_	
3-21	91-92	,	_	_	
3-22	93-95	at	_	_	
3-23	96-99	his	_	_	
3-24	100-109	residence	_	_	
3-25	109-110	,	_	_	
3-26	111-113	95	_	_	
3-27	113-114	,	_	_	
3-28	115-123	STAMFORP	*[1]	STREET[1]	
3-29	123-124	-	*[1]	STREET[1]	
3-30	124-130	9TKEET	*[1]	STREET[1]	
3-31	130-131	,	_	_	
3-32	132-149	Ashton-cnder-Ltne	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
3-33	149-150	.	_	_	

#Text=Mr ARMITAGE introduces all the RECENT IMPROTEMENTS in the ITofessien from LONDON and AMERICA The beautiful Gum-coloured VULCANITE PALATES, and the fine MINERAL TEETH cannot be surpassed for their natural appearance and excellent fit, which are both guaranteed.
4-1	151-153	Mr	_	_	
4-2	154-162	ARMITAGE	_	_	
4-3	163-173	introduces	_	_	
4-4	174-177	all	_	_	
4-5	178-181	the	_	_	
4-6	182-188	RECENT	_	_	
4-7	189-201	IMPROTEMENTS	_	_	
4-8	202-204	in	_	_	
4-9	205-208	the	_	_	
4-10	209-219	ITofessien	_	_	
4-11	220-224	from	_	_	
4-12	225-231	LONDON	https://en.wikipedia.org/wiki/London	LOC	
4-13	232-235	and	_	_	
4-14	236-243	AMERICA	https://en.wikipedia.org/wiki/United\_States	LOC	
4-15	244-247	The	_	_	
4-16	248-257	beautiful	_	_	
4-17	258-270	Gum-coloured	_	_	
4-18	271-280	VULCANITE	_	_	
4-19	281-288	PALATES	_	_	
4-20	288-289	,	_	_	
4-21	290-293	and	_	_	
4-22	294-297	the	_	_	
4-23	298-302	fine	_	_	
4-24	303-310	MINERAL	_	_	
4-25	311-316	TEETH	_	_	
4-26	317-323	cannot	_	_	
4-27	324-326	be	_	_	
4-28	327-336	surpassed	_	_	
4-29	337-340	for	_	_	
4-30	341-346	their	_	_	
4-31	347-354	natural	_	_	
4-32	355-365	appearance	_	_	
4-33	366-369	and	_	_	
4-34	370-379	excellent	_	_	
