#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=CORNWALL.
1-1	0-8	CORNWALL	https://en.wikipedia.org/wiki/Cornwall	LOC	
1-2	8-9	.	_	_	

#Text=Last week a meeting of the inhabitants of Launceston was heM at the Guildhall, when a petition to Parliament, lor a repeal of the duty on coals carried coastwise, was agreed to.
2-1	11-15	Last	_	_	
2-2	16-20	week	_	_	
2-3	21-22	a	_	_	
2-4	23-30	meeting	_	_	
2-5	31-33	of	_	_	
2-6	34-37	the	_	_	
2-7	38-49	inhabitants	_	_	
2-8	50-52	of	_	_	
2-9	53-63	Launceston	https://en.wikipedia.org/wiki/Launceston,\_Cornwall	LOC	
2-10	64-67	was	_	_	
2-11	68-71	heM	_	_	
2-12	72-74	at	_	_	
2-13	75-78	the	_	_	
2-14	79-88	Guildhall	https://en.wikipedia.org/wiki/Launceston\_Guildhall\_and\_Town\_Hall	BUILDING	
2-15	88-89	,	_	_	
2-16	90-94	when	_	_	
2-17	95-96	a	_	_	
2-18	97-105	petition	_	_	
2-19	106-108	to	_	_	
2-20	109-119	Parliament	_	_	
2-21	119-120	,	_	_	
2-22	121-124	lor	_	_	
2-23	125-126	a	_	_	
2-24	127-133	repeal	_	_	
2-25	134-136	of	_	_	
2-26	137-140	the	_	_	
2-27	141-145	duty	_	_	
2-28	146-148	on	_	_	
2-29	149-154	coals	_	_	
2-30	155-162	carried	_	_	
2-31	163-172	coastwise	_	_	
2-32	172-173	,	_	_	
2-33	174-177	was	_	_	
2-34	178-184	agreed	_	_	
2-35	185-187	to	_	_	
2-36	187-188	.	_	_	

#Text=Truro and Perron Rail Road.
3-1	189-194	Truro	https://en.wikipedia.org/wiki/Truro	LOC	
3-2	195-198	and	_	_	
3-3	199-205	Perron	https://en.wikipedia.org/wiki/Perranporth	LOC	
3-4	206-210	Rail	_	_	
3-5	211-215	Road	_	_	
3-6	215-216	.	_	_	

#Text=—Application is intended to be made to Parliament during the present Session, for leave to construct a rail way from Perran Perth to Mopus, an undertaking of incalculable benefit to this town, to the mines on the northern coast, and to the proprietors of land on the whole line of road through which the rail-way is intended to pass.
4-1	216-217	—	_	_	
4-2	217-228	Application	_	_	
4-3	229-231	is	_	_	
4-4	232-240	intended	_	_	
4-5	241-243	to	_	_	
4-6	244-246	be	_	_	
4-7	247-251	made	_	_	
4-8	252-254	to	_	_	
4-9	255-265	Parliament	_	_	
4-10	266-272	during	_	_	
4-11	273-276	the	_	_	
4-12	277-284	present	_	_	
4-13	285-292	Session	_	_	
4-14	292-293	,	_	_	
4-15	294-297	for	_	_	
4-16	298-303	leave	_	_	
4-17	304-306	to	_	_	
4-18	307-316	construct	_	_	
4-19	317-318	a	_	_	
4-20	319-323	rail	_	_	
4-21	324-327	way	_	_	
4-22	328-332	from	_	_	
4-23	333-339	Perran	https://en.wikipedia.org/wiki/Perranporth[1]	LOC[1]	
4-24	340-345	Perth	https://en.wikipedia.org/wiki/Perranporth[1]	LOC[1]	
4-25	346-348	to	_	_	
4-26	349-354	Mopus	*	LOC	
4-27	354-355	,	_	_	
4-28	356-358	an	_	_	
4-29	359-370	undertaking	_	_	
4-30	371-373	of	_	_	
4-31	374-386	incalculable	_	_	
4-32	387-394	benefit	_	_	
4-33	395-397	to	_	_	
4-34	398-402	this	_	_	
4-35	403-407	town	_	_	
4-36	407-408	,	_	_	
4-37	409-411	to	_	_	
4-38	412-415	the	_	_	
4-39	416-421	mines	_	_	
4-40	422-424	on	_	_	
4-41	425-428	the	_	_	
4-42	429-437	northern	_	_	
4-43	438-443	coast	_	_	
4-44	443-444	,	_	_	
4-45	445-448	and	_	_	
4-46	449-451	to	_	_	
4-47	452-455	the	_	_	
4-48	456-467	proprietors	_	_	
4-49	468-470	of	_	_	
4-50	471-475	land	_	_	
4-51	476-478	on	_	_	
4-52	479-482	the	_	_	
4-53	483-488	whole	_	_	
4-54	489-493	line	_	_	
4-55	494-496	of	_	_	
4-56	497-501	road	_	_	
4-57	502-509	through	_	_	
4-58	510-515	which	_	_	
4-59	516-519	the	_	_	
4-60	520-528	rail-way	_	_	
4-61	529-531	is	_	_	
4-62	532-540	intended	_	_	
4-63	541-543	to	_	_	
4-64	544-548	pass	_	_	
4-65	548-549	.	_	_	

#Text=The savings to be effected in the carriage of coals, ores, sand, and lime, almost exceed belief.
5-1	550-553	The	_	_	
5-2	554-561	savings	_	_	
5-3	562-564	to	_	_	
5-4	565-567	be	_	_	
5-5	568-576	effected	_	_	
5-6	577-579	in	_	_	
5-7	580-583	the	_	_	
5-8	584-592	carriage	_	_	
5-9	593-595	of	_	_	
5-10	596-601	coals	_	_	
5-11	601-602	,	_	_	
5-12	603-607	ores	_	_	
5-13	607-608	,	_	_	
5-14	609-613	sand	_	_	
5-15	613-614	,	_	_	
5-16	615-618	and	_	_	
5-17	619-623	lime	_	_	
5-18	623-624	,	_	_	
5-19	625-631	almost	_	_	
5-20	632-638	exceed	_	_	
5-21	639-645	belief	_	_	
5-22	645-646	.	_	_	

#Text=Melancholy Accident.
6-1	648-658	Melancholy	_	_	
6-2	659-667	Accident	_	_	
6-3	667-668	.	_	_	

#Text=—On Sunday evening last, about half-past nine o’clock, as two young men, named Martlet and Hambly, both a<?
7-1	668-669	—	_	_	
7-2	669-671	On	_	_	
7-3	672-678	Sunday	_	_	
7-4	679-686	evening	_	_	
7-5	687-691	last	_	_	
7-6	691-692	,	_	_	
7-7	693-698	about	_	_	
7-8	699-708	half-past	_	_	
7-9	709-713	nine	_	_	
7-10	714-715	o	_	_	
7-11	715-716	’	_	_	
7-12	716-721	clock	_	_	
7-13	721-722	,	_	_	
7-14	723-725	as	_	_	
7-15	726-729	two	_	_	
7-16	730-735	young	_	_	
7-17	736-739	men	_	_	
7-18	739-740	,	_	_	
7-19	741-746	named	_	_	
7-20	747-754	Martlet	_	_	
7-21	755-758	and	_	_	
7-22	759-765	Hambly	_	_	
7-23	765-766	,	_	_	
7-24	767-771	both	_	_	
7-25	772-773	a	_	_	
7-26	773-774	<	_	_	
7-27	774-775	?	_	_	

#Text=ed about 19 years, with two other young men their companions, were proceeding in a boat from Fowey to Polruan, (built for racing rather than safety) symptoms of quarrelling—it is presumed from the party being in a state of intoxication—were heard on board, when by some unfortunate accident the boat was upset, and the four men precipitated into the water.
8-1	775-777	ed	_	_	
8-2	778-783	about	_	_	
8-3	784-786	19	_	_	
8-4	787-792	years	_	_	
8-5	792-793	,	_	_	
8-6	794-798	with	_	_	
8-7	799-802	two	_	_	
8-8	803-808	other	_	_	
8-9	809-814	young	_	_	
8-10	815-818	men	_	_	
8-11	819-824	their	_	_	
8-12	825-835	companions	_	_	
8-13	835-836	,	_	_	
8-14	837-841	were	_	_	
8-15	842-852	proceeding	_	_	
8-16	853-855	in	_	_	
8-17	856-857	a	_	_	
8-18	858-862	boat	_	_	
8-19	863-867	from	_	_	
8-20	868-873	Fowey	https://en.wikipedia.org/wiki/Fowey	LOC	
8-21	874-876	to	_	_	
8-22	877-884	Polruan	https://en.wikipedia.org/wiki/Polruan	LOC	
8-23	884-885	,	_	_	
8-24	886-887	(	_	_	
8-25	887-892	built	_	_	
8-26	893-896	for	_	_	
8-27	897-903	racing	_	_	
8-28	904-910	rather	_	_	
8-29	911-915	than	_	_	
8-30	916-922	safety	_	_	
8-31	922-923	)	_	_	
8-32	924-932	symptoms	_	_	
8-33	933-935	of	_	_	
8-34	936-950	quarrelling—it	_	_	
8-35	951-953	is	_	_	
8-36	954-962	presumed	_	_	
8-37	963-967	from	_	_	
8-38	968-971	the	_	_	
8-39	972-977	party	_	_	
8-40	978-983	being	_	_	
8-41	984-986	in	_	_	
8-42	987-988	a	_	_	
8-43	989-994	state	_	_	
8-44	995-997	of	_	_	
8-45	998-1015	intoxication—were	_	_	
8-46	1016-1021	heard	_	_	
8-47	1022-1024	on	_	_	
8-48	1025-1030	board	_	_	
8-49	1030-1031	,	_	_	
8-50	1032-1036	when	_	_	
8-51	1037-1039	by	_	_	
8-52	1040-1044	some	_	_	
8-53	1045-1056	unfortunate	_	_	
8-54	1057-1065	accident	_	_	
8-55	1066-1069	the	_	_	
8-56	1070-1074	boat	_	_	
8-57	1075-1078	was	_	_	
8-58	1079-1084	upset	_	_	
8-59	1084-1085	,	_	_	
8-60	1086-1089	and	_	_	
8-61	1090-1093	the	_	_	
8-62	1094-1098	four	_	_	
8-63	1099-1102	men	_	_	
8-64	1103-1115	precipitated	_	_	
8-65	1116-1120	into	_	_	
8-66	1121-1124	the	_	_	
8-67	1125-1130	water	_	_	
8-68	1130-1131	.	_	_	

#Text=Two of them being good swimmers, reached the shore in safety— Martlet and Hambly were unfortunately drowned.
9-1	1132-1135	Two	_	_	
9-2	1136-1138	of	_	_	
9-3	1139-1143	them	_	_	
9-4	1144-1149	being	_	_	
9-5	1150-1154	good	_	_	
9-6	1155-1163	swimmers	_	_	
9-7	1163-1164	,	_	_	
9-8	1165-1172	reached	_	_	
9-9	1173-1176	the	_	_	
9-10	1177-1182	shore	_	_	
9-11	1183-1185	in	_	_	
9-12	1186-1192	safety	_	_	
9-13	1192-1193	—	_	_	
9-14	1194-1201	Martlet	_	_	
9-15	1202-1205	and	_	_	
9-16	1206-1212	Hambly	_	_	
9-17	1213-1217	were	_	_	
9-18	1218-1231	unfortunately	_	_	
9-19	1232-1239	drowned	_	_	
9-20	1239-1240	.	_	_	

#Text=Their bodies were found on Monday morning.
10-1	1241-1246	Their	_	_	
10-2	1247-1253	bodies	_	_	
10-3	1254-1258	were	_	_	
10-4	1259-1264	found	_	_	
10-5	1265-1267	on	_	_	
10-6	1268-1274	Monday	_	_	
10-7	1275-1282	morning	_	_	
10-8	1282-1283	.	_	_	

#Text=Cornish Mines.
11-1	1284-1291	Cornish	_	_	
11-2	1292-1297	Mines	_	_	
11-3	1297-1298	.	_	_	

#Text=—The quantity of Copper Ore sold at Redruth last weok was 4,OGH tons.
12-1	1298-1299	—	_	_	
12-2	1299-1302	The	_	_	
12-3	1303-1311	quantity	_	_	
12-4	1312-1314	of	_	_	
12-5	1315-1321	Copper	_	_	
12-6	1322-1325	Ore	_	_	
12-7	1326-1330	sold	_	_	
12-8	1331-1333	at	_	_	
12-9	1334-1341	Redruth	https://en.wikipedia.org/wiki/Redruth	LOC	
12-10	1342-1346	last	_	_	
12-11	1347-1351	weok	_	_	
12-12	1352-1355	was	_	_	
12-13	1356-1357	4	_	_	
12-14	1357-1358	,	_	_	
12-15	1358-1361	OGH	_	_	
12-16	1362-1366	tons	_	_	
12-17	1366-1367	.	_	_	

#Text=—Average Produce 9.
13-1	1367-1368	—	_	_	
13-2	1368-1375	Average	_	_	
13-3	1376-1383	Produce	_	_	
13-4	1384-1385	9	_	_	
13-5	1385-1386	.	_	_	

#Text=—Quantity of fine Copper, 3(>ff tonsil cwt—Amount of Sales 108 ss.f>d.
14-1	1386-1387	—	_	_	
14-2	1387-1395	Quantity	_	_	
14-3	1396-1398	of	_	_	
14-4	1399-1403	fine	_	_	
14-5	1404-1410	Copper	_	_	
14-6	1410-1411	,	_	_	
14-7	1412-1413	3	_	_	
14-8	1413-1414	(	_	_	
14-9	1414-1415	>	_	_	
14-10	1415-1417	ff	_	_	
14-11	1418-1424	tonsil	_	_	
14-12	1425-1435	cwt—Amount	_	_	
14-13	1436-1438	of	_	_	
14-14	1439-1444	Sales	_	_	
14-15	1445-1448	108	_	_	
14-16	1449-1453	ss.f	_	_	
14-17	1453-1454	>	_	_	
14-18	1454-1455	d	_	_	
14-19	1455-1456	.	_	_	

#Text=—Average Standard 99.
15-1	1456-1457	—	_	_	
15-2	1457-1464	Average	_	_	
15-3	1465-1473	Standard	_	_	
15-4	1474-1476	99	_	_	
15-5	1476-1477	.	_	_	

#Text=Copper Ores for Sale this week at Redruth, 2009 tons; and at Pearce’s Hotel, Truro, 2689 tons.
16-1	1478-1484	Copper	_	_	
16-2	1485-1489	Ores	_	_	
16-3	1490-1493	for	_	_	
