#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=WILTSHIRE.
1-1	0-9	WILTSHIRE	https://en.wikipedia.org/wiki/Wiltshire	LOC	
1-2	9-10	.	_	_	

#Text=SALISBURY.
2-1	12-21	SALISBURY	https://en.wikipedia.org/wiki/Salisbury	LOC	
2-2	21-22	.	_	_	

#Text=School of Science and Art.
3-1	24-30	School	*[1]	BUILDING[1]	
3-2	31-33	of	*[1]	BUILDING[1]	
3-3	34-41	Science	*[1]	BUILDING[1]	
3-4	42-45	and	*[1]	BUILDING[1]	
3-5	46-49	Art	*[1]	BUILDING[1]	
3-6	49-50	.	_	_	

#Text=—At a meeting of the committee of this school, held on Thursday lastpresent the Very Rev. the Dean of Salisbury (in the chair), the Hon. and Rev.
4-1	50-51	—	_	_	
4-2	51-53	At	_	_	
4-3	54-55	a	_	_	
4-4	56-63	meeting	_	_	
4-5	64-66	of	_	_	
4-6	67-70	the	_	_	
4-7	71-80	committee	_	_	
4-8	81-83	of	_	_	
4-9	84-88	this	_	_	
4-10	89-95	school	_	_	
4-11	95-96	,	_	_	
4-12	97-101	held	_	_	
4-13	102-104	on	_	_	
4-14	105-113	Thursday	_	_	
4-15	114-125	lastpresent	_	_	
4-16	126-129	the	_	_	
4-17	130-134	Very	_	_	
4-18	135-138	Rev	_	_	
4-19	138-139	.	_	_	
4-20	140-143	the	_	_	
4-21	144-148	Dean	_	_	
4-22	149-151	of	_	_	
4-23	152-161	Salisbury	https://en.wikipedia.org/wiki/Salisbury	LOC	
4-24	162-163	(	_	_	
4-25	163-165	in	_	_	
4-26	166-169	the	_	_	
4-27	170-175	chair	_	_	
4-28	175-176	)	_	_	
4-29	176-177	,	_	_	
4-30	178-181	the	_	_	
4-31	182-185	Hon	_	_	
4-32	185-186	.	_	_	
4-33	187-190	and	_	_	
4-34	191-194	Rev	_	_	
4-35	194-195	.	_	_	

#Text=S.
5-1	196-197	S	_	_	
5-2	197-198	.	_	_	

#Text=Best, the Rev.
6-1	199-203	Best	_	_	
6-2	203-204	,	_	_	
6-3	205-208	the	_	_	
6-4	209-212	Rev	_	_	
6-5	212-213	.	_	_	

#Text=Subdean Eyre, Mr.
7-1	214-221	Subdean	_	_	
7-2	222-226	Eyre	_	_	
7-3	226-227	,	_	_	
7-4	228-230	Mr	_	_	
7-5	230-231	.	_	_	

#Text=F.
8-1	232-233	F	_	_	
8-2	233-234	.	_	_	

#Text=R.
9-1	235-236	R	_	_	
9-2	236-237	.	_	_	

#Text=Fisher.
10-1	238-244	Fisher	_	_	
10-2	244-245	.	_	_	

#Text=Mr.
11-1	246-248	Mr	_	_	
11-2	248-249	.	_	_	

#Text=S.
12-1	250-251	S	_	_	
12-2	251-252	.	_	_	

#Text=R.
13-1	253-254	R	_	_	
13-2	254-255	.	_	_	

#Text=Atkins, Mr.
14-1	256-262	Atkins	_	_	
14-2	262-263	,	_	_	
14-3	264-266	Mr	_	_	
14-4	266-267	.	_	_	

#Text=Edwin Young, and the Rev.
15-1	268-273	Edwin	_	_	
15-2	274-279	Young	_	_	
15-3	279-280	,	_	_	
15-4	281-284	and	_	_	
15-5	285-288	the	_	_	
15-6	289-292	Rev	_	_	
15-7	292-293	.	_	_	

#Text=R.
16-1	294-295	R	_	_	
16-2	295-296	.	_	_	

#Text=G.
17-1	297-298	G	_	_	
17-2	298-299	.	_	_	

#Text=Swayne and Mr.
18-1	300-306	Swayne	_	_	
18-2	307-310	and	_	_	
18-3	311-313	Mr	_	_	
18-4	313-314	.	_	_	

#Text=W".
19-1	315-316	W	_	_	
19-2	316-317	"	_	_	
19-3	317-318	.	_	_	

#Text=J- dtcm, hon. secretaries—Mr.
20-1	319-320	J	_	_	
20-2	320-321	-	_	_	
20-3	322-326	dtcm	_	_	
20-4	326-327	,	_	_	
20-5	328-331	hon	_	_	
20-6	331-332	.	_	_	
20-7	333-347	secretaries—Mr	_	_	
20-8	347-348	.	_	_	

#Text=John P.
21-1	349-353	John	_	_	
21-2	354-355	P	_	_	
21-3	355-356	.	_	_	

#Text=Fraser, art master from South Kensington Museum, was, on the proposition of the Hon. and Rev.
22-1	357-363	Fraser	_	_	
22-2	363-364	,	_	_	
22-3	365-368	art	_	_	
22-4	369-375	master	_	_	
22-5	376-380	from	_	_	
22-6	381-386	South	https://en.wikipedia.org/wiki/Victoria\_and\_Albert\_Museum[2]	BUILDING[2]	
22-7	387-397	Kensington	https://en.wikipedia.org/wiki/Victoria\_and\_Albert\_Museum[2]	BUILDING[2]	
22-8	398-404	Museum	https://en.wikipedia.org/wiki/Victoria\_and\_Albert\_Museum[2]	BUILDING[2]	
22-9	404-405	,	_	_	
22-10	406-409	was	_	_	
22-11	409-410	,	_	_	
22-12	411-413	on	_	_	
22-13	414-417	the	_	_	
22-14	418-429	proposition	_	_	
22-15	430-432	of	_	_	
22-16	433-436	the	_	_	
22-17	437-440	Hon	_	_	
22-18	440-441	.	_	_	
22-19	442-445	and	_	_	
22-20	446-449	Rev	_	_	
22-21	449-450	.	_	_	

#Text=S.
23-1	451-452	S	_	_	
23-2	452-453	.	_	_	

#Text=Best, seconded by the Rev.
24-1	454-458	Best	_	_	
24-2	458-459	,	_	_	
24-3	460-468	seconded	_	_	
24-4	469-471	by	_	_	
24-5	472-475	the	_	_	
24-6	476-479	Rev	_	_	
24-7	479-480	.	_	_	

#Text=R- G.
25-1	481-482	R	_	_	
25-2	482-483	-	_	_	
25-3	484-485	G	_	_	
25-4	485-486	.	_	_	

#Text=Swvyne, elected permanent master of the Salisbury School of Science and Art, in the room of the late Mr.
26-1	487-493	Swvyne	_	_	
26-2	493-494	,	_	_	
26-3	495-502	elected	_	_	
26-4	503-512	permanent	_	_	
26-5	513-519	master	_	_	
26-6	520-522	of	_	_	
26-7	523-526	the	_	_	
26-8	527-536	Salisbury	https://en.wikipedia.org/wiki/Salisbury	LOC	
26-9	537-543	School	*[3]	BUILDING[3]	
26-10	544-546	of	*[3]	BUILDING[3]	
26-11	547-554	Science	*[3]	BUILDING[3]	
26-12	555-558	and	*[3]	BUILDING[3]	
26-13	559-562	Art	*[3]	BUILDING[3]	
26-14	562-563	,	_	_	
26-15	564-566	in	_	_	
26-16	567-570	the	_	_	
26-17	571-575	room	_	_	
26-18	576-578	of	_	_	
26-19	579-582	the	_	_	
26-20	583-587	late	_	_	
26-21	588-590	Mr	_	_	
26-22	590-591	.	_	_	

#Text=Thuilow Short, deceased.
27-1	592-599	Thuilow	_	_	
27-2	600-605	Short	_	_	
27-3	605-606	,	_	_	
27-4	607-615	deceased	_	_	
27-5	615-616	.	_	_	

#Text=Mr.
28-1	617-619	Mr	_	_	
28-2	619-620	.	_	_	

#Text=Erasers qualifications are 
#Text=of a high character, he being the holder of four certificates from the Science and Art Department at South Kensington.
29-1	621-628	Erasers	_	_	
29-2	629-643	qualifications	_	_	
29-3	644-647	are	_	_	
29-4	649-651	of	_	_	
29-5	652-653	a	_	_	
29-6	654-658	high	_	_	
29-7	659-668	character	_	_	
29-8	668-669	,	_	_	
29-9	670-672	he	_	_	
29-10	673-678	being	_	_	
29-11	679-682	the	_	_	
29-12	683-689	holder	_	_	
29-13	690-692	of	_	_	
29-14	693-697	four	_	_	
29-15	698-710	certificates	_	_	
