#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=The Bankruptcy Act,lBBl.
1-1	0-3	The	_	_	
1-2	4-14	Bankruptcy	_	_	
1-3	15-18	Act	_	_	
1-4	18-19	,	_	_	
1-5	19-23	lBBl	_	_	
1-6	23-24	.	_	_	

#Text=Jo lIN BUG DE N, of NV MBOSNE MINSTER, in the County of Dorset, BUILDER, CARPENTER, and JOISER, having been adjudged Bankrupt in the COUNTY COURT of DORSETSIIIRR, holden at WIMBORNE MINSTER, OD the NINTH day of Ms not, 18g5, is hereby required to SURRENDER HIMSELF to THOMAS RAWLINS, a Registrar of the County Court of Dorsetshire, holden at Wimborne Minster, at the FIRST MEETING of CREDITORS to be held on the 24th day of MARCH, 1565. at Eleven oclock in the forenoon precisely, at the COUNTY COURT OFFICE, WISIDORNE MINSTEIL HENRY MOORE, is the Solicitor acting in the Bankruptcy.
2-1	26-28	Jo	_	_	
2-2	29-32	lIN	_	_	
2-3	33-36	BUG	_	_	
2-4	37-39	DE	_	_	
2-5	40-41	N	_	_	
2-6	41-42	,	_	_	
2-7	43-45	of	_	_	
2-8	46-48	NV	_	_	
2-9	49-55	MBOSNE	_	_	
2-10	56-63	MINSTER	_	_	
2-11	63-64	,	_	_	
2-12	65-67	in	_	_	
2-13	68-71	the	_	_	
2-14	72-78	County	_	_	
2-15	79-81	of	_	_	
2-16	82-88	Dorset	https://en.wikipedia.org/wiki/Dorset	LOC	
2-17	88-89	,	_	_	
2-18	90-97	BUILDER	_	_	
2-19	97-98	,	_	_	
2-20	99-108	CARPENTER	_	_	
2-21	108-109	,	_	_	
2-22	110-113	and	_	_	
2-23	114-120	JOISER	_	_	
2-24	120-121	,	_	_	
2-25	122-128	having	_	_	
2-26	129-133	been	_	_	
2-27	134-142	adjudged	_	_	
2-28	143-151	Bankrupt	_	_	
2-29	152-154	in	_	_	
2-30	155-158	the	_	_	
2-31	159-165	COUNTY	_	_	
2-32	166-171	COURT	_	_	
2-33	172-174	of	_	_	
2-34	175-187	DORSETSIIIRR	https://en.wikipedia.org/wiki/Dorset	LOC	
2-35	187-188	,	_	_	
2-36	189-195	holden	_	_	
2-37	196-198	at	_	_	
2-38	199-207	WIMBORNE	https://en.wikipedia.org/wiki/Wimborne\_Minster[1]	LOC[1]	
2-39	208-215	MINSTER	https://en.wikipedia.org/wiki/Wimborne\_Minster[1]	LOC[1]	
2-40	215-216	,	_	_	
2-41	217-219	OD	_	_	
2-42	220-223	the	_	_	
2-43	224-229	NINTH	_	_	
2-44	230-233	day	_	_	
2-45	234-236	of	_	_	
2-46	237-239	Ms	_	_	
2-47	240-243	not	_	_	
2-48	243-244	,	_	_	
2-49	245-249	18g5	_	_	
2-50	249-250	,	_	_	
2-51	251-253	is	_	_	
2-52	254-260	hereby	_	_	
2-53	261-269	required	_	_	
2-54	270-272	to	_	_	
2-55	273-282	SURRENDER	_	_	
2-56	283-290	HIMSELF	_	_	
2-57	291-293	to	_	_	
2-58	294-300	THOMAS	_	_	
2-59	301-308	RAWLINS	_	_	
2-60	308-309	,	_	_	
2-61	310-311	a	_	_	
2-62	312-321	Registrar	_	_	
2-63	322-324	of	_	_	
2-64	325-328	the	_	_	
2-65	329-335	County	_	_	
2-66	336-341	Court	_	_	
2-67	342-344	of	_	_	
2-68	345-356	Dorsetshire	https://en.wikipedia.org/wiki/Dorset	LOC	
2-69	356-357	,	_	_	
2-70	358-364	holden	_	_	
2-71	365-367	at	_	_	
2-72	368-376	Wimborne	https://en.wikipedia.org/wiki/Wimborne\_Minster[2]	LOC[2]	
2-73	377-384	Minster	https://en.wikipedia.org/wiki/Wimborne\_Minster[2]	LOC[2]	
2-74	384-385	,	_	_	
2-75	386-388	at	_	_	
2-76	389-392	the	_	_	
2-77	393-398	FIRST	_	_	
2-78	399-406	MEETING	_	_	
2-79	407-409	of	_	_	
2-80	410-419	CREDITORS	_	_	
2-81	420-422	to	_	_	
2-82	423-425	be	_	_	
2-83	426-430	held	_	_	
2-84	431-433	on	_	_	
2-85	434-437	the	_	_	
2-86	438-442	24th	_	_	
2-87	443-446	day	_	_	
2-88	447-449	of	_	_	
2-89	450-455	MARCH	_	_	
2-90	455-456	,	_	_	
2-91	457-461	1565	_	_	
2-92	461-462	.	_	_	
2-93	463-465	at	_	_	
2-94	466-472	Eleven	_	_	
2-95	473-479	oclock	_	_	
2-96	480-482	in	_	_	
2-97	483-486	the	_	_	
2-98	487-495	forenoon	_	_	
2-99	496-505	precisely	_	_	
2-100	505-506	,	_	_	
2-101	507-509	at	_	_	
2-102	510-513	the	_	_	
2-103	514-520	COUNTY	_	_	
2-104	521-526	COURT	_	_	
2-105	527-533	OFFICE	_	_	
2-106	533-534	,	_	_	
2-107	535-544	WISIDORNE	https://en.wikipedia.org/wiki/Wimborne\_Minster[3]	LOC[3]	
2-108	545-553	MINSTEIL	https://en.wikipedia.org/wiki/Wimborne\_Minster[3]	LOC[3]	
2-109	554-559	HENRY	_	_	
2-110	560-565	MOORE	_	_	
2-111	565-566	,	_	_	
2-112	567-569	is	_	_	
2-113	570-573	the	_	_	
2-114	574-583	Solicitor	_	_	
2-115	584-590	acting	_	_	
2-116	591-593	in	_	_	
2-117	594-597	the	_	_	
2-118	598-608	Bankruptcy	_	_	
2-119	608-609	.	_	_	

#Text=At the meeting the Registrar will receive the PROOFS of the DEBTS of the CREDITORS, and the Creditors may choose an Assignee or Assignees of the Bankrupts estate and effects.
3-1	610-612	At	_	_	
3-2	613-616	the	_	_	
3-3	617-624	meeting	_	_	
3-4	625-628	the	_	_	
3-5	629-638	Registrar	_	_	
3-6	639-643	will	_	_	
3-7	644-651	receive	_	_	
3-8	652-655	the	_	_	
3-9	656-662	PROOFS	_	_	
3-10	663-665	of	_	_	
3-11	666-669	the	_	_	
3-12	670-675	DEBTS	_	_	
3-13	676-678	of	_	_	
3-14	679-682	the	_	_	
3-15	683-692	CREDITORS	_	_	
3-16	692-693	,	_	_	
3-17	694-697	and	_	_	
3-18	698-701	the	_	_	
3-19	702-711	Creditors	_	_	
3-20	712-715	may	_	_	
3-21	716-722	choose	_	_	
3-22	723-725	an	_	_	
3-23	726-734	Assignee	_	_	
3-24	735-737	or	_	_	
3-25	738-747	Assignees	_	_	
3-26	748-750	of	_	_	
3-27	751-754	the	_	_	
3-28	755-764	Bankrupts	_	_	
3-29	765-771	estate	_	_	
3-30	772-775	and	_	_	
3-31	776-783	effects	_	_	
3-32	783-784	.	_	_	

#Text=All persons having in their possession any of the effects of the said bankrupt, must deliver them to the Registrar, and all Debts due to the Bankrupt must be paid to the Registrar.
4-1	785-788	All	_	_	
4-2	789-796	persons	_	_	
4-3	797-803	having	_	_	
4-4	804-806	in	_	_	
4-5	807-812	their	_	_	
4-6	813-823	possession	_	_	
4-7	824-827	any	_	_	
4-8	828-830	of	_	_	
4-9	831-834	the	_	_	
4-10	835-842	effects	_	_	
4-11	843-845	of	_	_	
4-12	846-849	the	_	_	
4-13	850-854	said	_	_	
4-14	855-863	bankrupt	_	_	
4-15	863-864	,	_	_	
4-16	865-869	must	_	_	
4-17	870-877	deliver	_	_	
4-18	878-882	them	_	_	
4-19	883-885	to	_	_	
4-20	886-889	the	_	_	
4-21	890-899	Registrar	_	_	
4-22	899-900	,	_	_	
4-23	901-904	and	_	_	
4-24	905-908	all	_	_	
4-25	909-914	Debts	_	_	
4-26	915-918	due	_	_	
4-27	919-921	to	_	_	
4-28	922-925	the	_	_	
4-29	926-934	Bankrupt	_	_	
4-30	935-939	must	_	_	
4-31	940-942	be	_	_	
4-32	943-947	paid	_	_	
4-33	948-950	to	_	_	
4-34	951-954	the	_	_	
4-35	955-964	Registrar	_	_	
4-36	964-965	.	_	_	
