#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=IMPORTANT TO COUNTRY PATIENTS 
#Text=ATO CONSULTATION FEE.
1-1	0-9	IMPORTANT	_	_	
1-2	10-12	TO	_	_	
1-3	13-20	COUNTRY	_	_	
1-4	21-29	PATIENTS	_	_	
1-5	31-34	ATO	_	_	
1-6	35-47	CONSULTATION	_	_	
1-7	48-51	FEE	_	_	
1-8	51-52	.	_	_	

#Text=—Messrs.
2-1	52-53	—	_	_	
2-2	53-59	Messrs	_	_	
2-3	59-60	.	_	_	

#Text=SMITH will, for the benefit of persons suffering from Nervous Debility, Loss of Memory, Dimness of Sight, Lassitude, Indigestion, Dislike to Society, Local Weakness, Muscular Relaxation, Langnor, and all diseases resulting from the errors of youth and manhood, on receiving a description of the patient’s case, send by return of post their written opinion, with advice and directions for the most successful treatment and cure.
3-1	61-66	SMITH	_	_	
3-2	67-71	will	_	_	
3-3	71-72	,	_	_	
3-4	73-76	for	_	_	
3-5	77-80	the	_	_	
3-6	81-88	benefit	_	_	
3-7	89-91	of	_	_	
3-8	92-99	persons	_	_	
3-9	100-109	suffering	_	_	
3-10	110-114	from	_	_	
3-11	115-122	Nervous	_	_	
3-12	123-131	Debility	_	_	
3-13	131-132	,	_	_	
3-14	133-137	Loss	_	_	
3-15	138-140	of	_	_	
3-16	141-147	Memory	_	_	
3-17	147-148	,	_	_	
3-18	149-156	Dimness	_	_	
3-19	157-159	of	_	_	
3-20	160-165	Sight	_	_	
3-21	165-166	,	_	_	
3-22	167-176	Lassitude	_	_	
3-23	176-177	,	_	_	
3-24	178-189	Indigestion	_	_	
3-25	189-190	,	_	_	
3-26	191-198	Dislike	_	_	
3-27	199-201	to	_	_	
3-28	202-209	Society	_	_	
3-29	209-210	,	_	_	
3-30	211-216	Local	_	_	
3-31	217-225	Weakness	_	_	
3-32	225-226	,	_	_	
3-33	227-235	Muscular	_	_	
3-34	236-246	Relaxation	_	_	
3-35	246-247	,	_	_	
3-36	248-255	Langnor	_	_	
3-37	255-256	,	_	_	
3-38	257-260	and	_	_	
3-39	261-264	all	_	_	
3-40	265-273	diseases	_	_	
3-41	274-283	resulting	_	_	
3-42	284-288	from	_	_	
3-43	289-292	the	_	_	
3-44	293-299	errors	_	_	
3-45	300-302	of	_	_	
3-46	303-308	youth	_	_	
3-47	309-312	and	_	_	
3-48	313-320	manhood	_	_	
3-49	320-321	,	_	_	
3-50	322-324	on	_	_	
3-51	325-334	receiving	_	_	
3-52	335-336	a	_	_	
3-53	337-348	description	_	_	
3-54	349-351	of	_	_	
3-55	352-355	the	_	_	
3-56	356-363	patient	_	_	
3-57	363-364	’	_	_	
3-58	364-365	s	_	_	
3-59	366-370	case	_	_	
3-60	370-371	,	_	_	
3-61	372-376	send	_	_	
3-62	377-379	by	_	_	
3-63	380-386	return	_	_	
3-64	387-389	of	_	_	
3-65	390-394	post	_	_	
3-66	395-400	their	_	_	
3-67	401-408	written	_	_	
3-68	409-416	opinion	_	_	
3-69	416-417	,	_	_	
3-70	418-422	with	_	_	
3-71	423-429	advice	_	_	
3-72	430-433	and	_	_	
3-73	434-444	directions	_	_	
3-74	445-448	for	_	_	
3-75	449-452	the	_	_	
3-76	453-457	most	_	_	
3-77	458-468	successful	_	_	
3-78	469-478	treatment	_	_	
3-79	479-482	and	_	_	
3-80	483-487	cure	_	_	
3-81	487-488	.	_	_	

#Text=WHO TO CONSULT FOR THE CURE OF DEBILITY Given away to nervous sufferers.—2o,ooo copies of the PRIVATE MEDICAL FRIEND, on the self-cure of nervous debility, loss of memory, dimness of sight, lassitude, dislike to society, impediments to marriage, &e., resulting from the early errors of youth, which, if neglected, result in consumption, QAMTTTi’T VP’TlWriNr insanity, and premature death; with plain direotions for oa.lUUhi.Ll VhiLUVUiV, I restoration to health.
4-1	490-493	WHO	_	_	
4-2	494-496	TO	_	_	
4-3	497-504	CONSULT	_	_	
4-4	505-508	FOR	_	_	
4-5	509-512	THE	_	_	
4-6	513-517	CURE	_	_	
4-7	518-520	OF	_	_	
4-8	521-529	DEBILITY	_	_	
4-9	530-535	Given	_	_	
4-10	536-540	away	_	_	
4-11	541-543	to	_	_	
4-12	544-551	nervous	_	_	
4-13	552-561	sufferers	_	_	
4-14	561-562	.	_	_	
4-15	562-563	—	_	_	
4-16	563-565	2o	_	_	
4-17	565-566	,	_	_	
4-18	566-569	ooo	_	_	
4-19	570-576	copies	_	_	
4-20	577-579	of	_	_	
4-21	580-583	the	_	_	
4-22	584-591	PRIVATE	_	_	
4-23	592-599	MEDICAL	_	_	
4-24	600-606	FRIEND	_	_	
4-25	606-607	,	_	_	
4-26	608-610	on	_	_	
4-27	611-614	the	_	_	
4-28	615-624	self-cure	_	_	
4-29	625-627	of	_	_	
4-30	628-635	nervous	_	_	
4-31	636-644	debility	_	_	
4-32	644-645	,	_	_	
4-33	646-650	loss	_	_	
4-34	651-653	of	_	_	
4-35	654-660	memory	_	_	
4-36	660-661	,	_	_	
4-37	662-669	dimness	_	_	
4-38	670-672	of	_	_	
4-39	673-678	sight	_	_	
4-40	678-679	,	_	_	
4-41	680-689	lassitude	_	_	
4-42	689-690	,	_	_	
4-43	691-698	dislike	_	_	
4-44	699-701	to	_	_	
4-45	702-709	society	_	_	
4-46	709-710	,	_	_	
4-47	711-722	impediments	_	_	
4-48	723-725	to	_	_	
4-49	726-734	marriage	_	_	
4-50	734-735	,	_	_	
4-51	736-737	&	_	_	
4-52	737-738	e	_	_	
4-53	738-739	.	_	_	
4-54	739-740	,	_	_	
4-55	741-750	resulting	_	_	
4-56	751-755	from	_	_	
4-57	756-759	the	_	_	
4-58	760-765	early	_	_	
4-59	766-772	errors	_	_	
4-60	773-775	of	_	_	
4-61	776-781	youth	_	_	
4-62	781-782	,	_	_	
4-63	783-788	which	_	_	
4-64	788-789	,	_	_	
4-65	790-792	if	_	_	
4-66	793-802	neglected	_	_	
4-67	802-803	,	_	_	
4-68	804-810	result	_	_	
4-69	811-813	in	_	_	
4-70	814-825	consumption	_	_	
4-71	825-826	,	_	_	
4-72	827-834	QAMTTTi	_	_	
4-73	834-835	’	_	_	
4-74	835-836	T	_	_	
4-75	837-839	VP	_	_	
4-76	839-840	’	_	_	
4-77	840-847	TlWriNr	_	_	
4-78	848-856	insanity	_	_	
4-79	856-857	,	_	_	
4-80	858-861	and	_	_	
4-81	862-871	premature	_	_	
4-82	872-877	death	_	_	
4-83	877-878	;	_	_	
4-84	879-883	with	_	_	
4-85	884-889	plain	_	_	
4-86	890-900	direotions	_	_	
4-87	901-904	for	_	_	
4-88	905-916	oa.lUUhi.Ll	_	_	
4-89	917-926	VhiLUVUiV	_	_	
4-90	926-927	,	_	_	
4-91	928-929	I	_	_	
4-92	930-941	restoration	_	_	
4-93	942-944	to	_	_	
4-94	945-951	health	_	_	
4-95	951-952	.	_	_	

#Text=Post free (secure from observation) Government Selecting Agent and Licenced Passage roker, I for one stamp.
5-1	953-957	Post	_	_	
5-2	958-962	free	_	_	
5-3	963-964	(	_	_	
5-4	964-970	secure	_	_	
5-5	971-975	from	_	_	
5-6	976-987	observation	_	_	
5-7	987-988	)	_	_	
5-8	989-999	Government	_	_	
5-9	1000-1009	Selecting	_	_	
5-10	1010-1015	Agent	_	_	
5-11	1016-1019	and	_	_	
5-12	1020-1028	Licenced	_	_	
5-13	1029-1036	Passage	_	_	
5-14	1037-1042	roker	_	_	
5-15	1042-1043	,	_	_	
5-16	1044-1045	I	_	_	
5-17	1046-1049	for	_	_	
5-18	1050-1053	one	_	_	
5-19	1054-1059	stamp	_	_	
5-20	1059-1060	.	_	_	

#Text=Address, J. and G.
6-1	1061-1068	Address	_	_	
6-2	1068-1069	,	_	_	
6-3	1070-1071	J	_	_	
6-4	1071-1072	.	_	_	
6-5	1073-1076	and	_	_	
6-6	1077-1078	G	_	_	
6-7	1078-1079	.	_	_	

#Text=Smith S Burton Cres-47, Warringtoa-atreet, Market Place, Ashton-under-Lyne.
7-1	1080-1085	Smith	_	_	
7-2	1086-1087	S	_	_	
7-3	1088-1094	Burton	_	_	
7-4	1095-1099	Cres	_	_	
7-5	1099-1100	-	_	_	
7-6	1100-1102	47	_	_	
7-7	1102-1103	,	_	_	
7-8	1104-1121	Warringtoa-atreet	*	STREET	
7-9	1121-1122	,	_	_	
7-10	1123-1129	Market	*[1]	STREET[1]	
7-11	1130-1135	Place	*[1]	STREET[1]	
7-12	1135-1136	,	_	_	
7-13	1137-1154	Ashton-under-Lyne	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
7-14	1154-1155	.	_	_	

#Text=cent, London, W.C.
8-1	1157-1161	cent	_	_	
8-2	1161-1162	,	_	_	
8-3	1163-1169	London	https://en.wikipedia.org/wiki/London	LOC	
8-4	1169-1170	,	_	_	
8-5	1171-1174	W.C	_	_	
8-6	1174-1175	.	_	_	
