#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=SHEttBOUNIC.
1-1	0-11	SHEttBOUNIC	https://en.wikipedia.org/wiki/Sherborne	LOC	
1-2	11-12	.	_	_	

#Text=LITERARY INsTITETION.
2-1	14-22	LITERARY	_	_	
2-2	23-34	INsTITETION	_	_	
2-3	34-35	.	_	_	

#Text=—The Rev.
3-1	35-36	—	_	_	
3-2	36-39	The	_	_	
3-3	40-43	Rev	_	_	
3-4	43-44	.	_	_	

#Text=W.
4-1	45-46	W	_	_	
4-2	46-47	.	_	_	

#Text=Barnes, of Dorchester, delivered a lecture at the Institution Rooms, on Thursday last, on the Dorset Dialeet."
5-1	48-54	Barnes	_	_	
5-2	54-55	,	_	_	
5-3	56-58	of	_	_	
5-4	59-69	Dorchester	https://en.wikipedia.org/wiki/Dorchester,\_Dorset	LOC	
5-5	69-70	,	_	_	
5-6	71-80	delivered	_	_	
5-7	81-82	a	_	_	
5-8	83-90	lecture	_	_	
5-9	91-93	at	_	_	
5-10	94-97	the	_	_	
5-11	98-109	Institution	*[1]	BUILDING[1]	
5-12	110-115	Rooms	*[1]	BUILDING[1]	
5-13	115-116	,	_	_	
5-14	117-119	on	_	_	
5-15	120-128	Thursday	_	_	
5-16	129-133	last	_	_	
5-17	133-134	,	_	_	
5-18	135-137	on	_	_	
5-19	138-141	the	_	_	
5-20	142-148	Dorset	https://en.wikipedia.org/wiki/Dorset	LOC	
5-21	149-156	Dialeet	_	_	
5-22	156-157	.	_	_	
5-23	157-158	"	_	_	

#Text=The chair was taken by J.
6-1	159-162	The	_	_	
6-2	163-168	chair	_	_	
6-3	169-172	was	_	_	
6-4	173-178	taken	_	_	
6-5	179-181	by	_	_	
6-6	182-183	J	_	_	
6-7	183-184	.	_	_	

#Text=Y.
7-1	185-186	Y	_	_	
7-2	186-187	.	_	_	

#Text=Mammoth, Esq.
8-1	188-195	Mammoth	_	_	
8-2	195-196	,	_	_	
8-3	197-200	Esq	_	_	
8-4	200-201	.	_	_	

#Text=There was an excellent attendance and the lecture was of a most amusing. iuteresting and instructive character, and. from the marked atteution shown by the audience, it was evident all were highly gratified.
9-1	202-207	There	_	_	
9-2	208-211	was	_	_	
9-3	212-214	an	_	_	
9-4	215-224	excellent	_	_	
9-5	225-235	attendance	_	_	
9-6	236-239	and	_	_	
9-7	240-243	the	_	_	
9-8	244-251	lecture	_	_	
9-9	252-255	was	_	_	
9-10	256-258	of	_	_	
9-11	259-260	a	_	_	
9-12	261-265	most	_	_	
9-13	266-273	amusing	_	_	
9-14	273-274	.	_	_	
9-15	275-286	iuteresting	_	_	
9-16	287-290	and	_	_	
9-17	291-302	instructive	_	_	
9-18	303-312	character	_	_	
9-19	312-313	,	_	_	
9-20	314-317	and	_	_	
9-21	317-318	.	_	_	
9-22	319-323	from	_	_	
9-23	324-327	the	_	_	
9-24	328-334	marked	_	_	
9-25	335-344	atteution	_	_	
9-26	345-350	shown	_	_	
9-27	351-353	by	_	_	
9-28	354-357	the	_	_	
9-29	358-366	audience	_	_	
9-30	366-367	,	_	_	
9-31	368-370	it	_	_	
9-32	371-374	was	_	_	
9-33	375-382	evident	_	_	
9-34	383-386	all	_	_	
9-35	387-391	were	_	_	
9-36	392-398	highly	_	_	
9-37	399-408	gratified	_	_	
9-38	408-409	.	_	_	

#Text=Fias.
10-1	410-414	Fias	_	_	
10-2	414-415	.	_	_	

#Text=—Shortly after tire oclock on Monday morning last, the inhabitants of this tows were aroused from their slumbers by the doleful sound or the fire-b• 11, and on discovery the tire was timid to proceed front an out-house in the field adjoining the Lamb Inn, in Hound-street, containing hurdles, planks, &c., to the value of about £7O or £BO, used for the fair and markets.
11-1	415-416	—	_	_	
11-2	416-423	Shortly	_	_	
11-3	424-429	after	_	_	
11-4	430-434	tire	_	_	
11-5	435-441	oclock	_	_	
11-6	442-444	on	_	_	
11-7	445-451	Monday	_	_	
11-8	452-459	morning	_	_	
11-9	460-464	last	_	_	
11-10	464-465	,	_	_	
11-11	466-469	the	_	_	
11-12	470-481	inhabitants	_	_	
11-13	482-484	of	_	_	
11-14	485-489	this	_	_	
11-15	490-494	tows	_	_	
11-16	495-499	were	_	_	
11-17	500-507	aroused	_	_	
11-18	508-512	from	_	_	
11-19	513-518	their	_	_	
11-20	519-527	slumbers	_	_	
11-21	528-530	by	_	_	
11-22	531-534	the	_	_	
11-23	535-542	doleful	_	_	
11-24	543-548	sound	_	_	
11-25	549-551	or	_	_	
11-26	552-555	the	_	_	
11-27	556-562	fire-b	_	_	
11-28	562-563	•	_	_	
11-29	564-566	11	_	_	
11-30	566-567	,	_	_	
11-31	568-571	and	_	_	
11-32	572-574	on	_	_	
11-33	575-584	discovery	_	_	
11-34	585-588	the	_	_	
11-35	589-593	tire	_	_	
11-36	594-597	was	_	_	
11-37	598-603	timid	_	_	
11-38	604-606	to	_	_	
11-39	607-614	proceed	_	_	
11-40	615-620	front	_	_	
11-41	621-623	an	_	_	
11-42	624-633	out-house	_	_	
11-43	634-636	in	_	_	
11-44	637-640	the	_	_	
11-45	641-646	field	_	_	
11-46	647-656	adjoining	_	_	
11-47	657-660	the	_	_	
11-48	661-665	Lamb	*[2]	BUILDING[2]	
11-49	666-669	Inn	*[2]	BUILDING[2]	
11-50	669-670	,	_	_	
11-51	671-673	in	_	_	
11-52	674-686	Hound-street	*	STREET	
11-53	686-687	,	_	_	
11-54	688-698	containing	_	_	
11-55	699-706	hurdles	_	_	
11-56	706-707	,	_	_	
11-57	708-714	planks	_	_	
11-58	714-715	,	_	_	
11-59	716-717	&	_	_	
11-60	717-718	c	_	_	
11-61	718-719	.	_	_	
11-62	719-720	,	_	_	
11-63	721-723	to	_	_	
11-64	724-727	the	_	_	
11-65	728-733	value	_	_	
11-66	734-736	of	_	_	
11-67	737-742	about	_	_	
11-68	743-746	£7O	_	_	
11-69	747-749	or	_	_	
11-70	750-751	£	_	_	
11-71	751-753	BO	_	_	
11-72	753-754	,	_	_	
11-73	755-759	used	_	_	
11-74	760-763	for	_	_	
11-75	764-767	the	_	_	
11-76	768-772	fair	_	_	
