#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=DENTON.
1-1	0-6	DENTON	https://en.wikipedia.org/wiki/Denton,\_Greater\_Manchester	LOC	
1-2	6-7	.	_	_	

#Text=Free Methodist Mission Sermons.
2-1	9-13	Free	_	_	
2-2	14-23	Methodist	_	_	
2-3	24-31	Mission	_	_	
2-4	32-39	Sermons	_	_	
2-5	39-40	.	_	_	

#Text=—Two sermons were preached on Sunday last in aid of the Home and Foreign Missions belonging to this denomination, by the Rev.
3-1	40-41	—	_	_	
3-2	41-44	Two	_	_	
3-3	45-52	sermons	_	_	
3-4	53-57	were	_	_	
3-5	58-66	preached	_	_	
3-6	67-69	on	_	_	
3-7	70-76	Sunday	_	_	
3-8	77-81	last	_	_	
3-9	82-84	in	_	_	
3-10	85-88	aid	_	_	
3-11	89-91	of	_	_	
3-12	92-95	the	_	_	
3-13	96-100	Home	_	_	
3-14	101-104	and	_	_	
3-15	105-112	Foreign	_	_	
3-16	113-121	Missions	_	_	
3-17	122-131	belonging	_	_	
3-18	132-134	to	_	_	
3-19	135-139	this	_	_	
3-20	140-152	denomination	_	_	
3-21	152-153	,	_	_	
3-22	154-156	by	_	_	
3-23	157-160	the	_	_	
3-24	161-164	Rev	_	_	
3-25	164-165	.	_	_	

#Text=J.
4-1	166-167	J	_	_	
4-2	167-168	.	_	_	

#Text=Wilson, of Manchester.
5-1	169-175	Wilson	_	_	
5-2	175-176	,	_	_	
5-3	177-179	of	_	_	
5-4	180-190	Manchester	https://en.wikipedia.org/wiki/Manchester	LOC	
5-5	190-191	.	_	_	

#Text=On Monday evening, a public meeting was also held in the chapel, in aid of the same funds.
6-1	192-194	On	_	_	
6-2	195-201	Monday	_	_	
6-3	202-209	evening	_	_	
6-4	209-210	,	_	_	
6-5	211-212	a	_	_	
6-6	213-219	public	_	_	
6-7	220-227	meeting	_	_	
6-8	228-231	was	_	_	
6-9	232-236	also	_	_	
6-10	237-241	held	_	_	
6-11	242-244	in	_	_	
6-12	245-248	the	_	_	
6-13	249-255	chapel	_	_	
6-14	255-256	,	_	_	
6-15	257-259	in	_	_	
6-16	260-263	aid	_	_	
6-17	264-266	of	_	_	
6-18	267-270	the	_	_	
6-19	271-275	same	_	_	
6-20	276-281	funds	_	_	
6-21	281-282	.	_	_	

#Text=Mr.
7-1	283-285	Mr	_	_	
7-2	285-286	.	_	_	

#Text=Councillor Hill, of Ashton, occupied the chair ; and the Revs.
8-1	287-297	Councillor	_	_	
8-2	298-302	Hill	_	_	
8-3	302-303	,	_	_	
8-4	304-306	of	_	_	
8-5	307-313	Ashton	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
8-6	313-314	,	_	_	
8-7	315-323	occupied	_	_	
8-8	324-327	the	_	_	
8-9	328-333	chair	_	_	
8-10	334-335	;	_	_	
8-11	336-339	and	_	_	
8-12	340-343	the	_	_	
8-13	344-348	Revs	_	_	
8-14	348-349	.	_	_	

