#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=WHOLESALE CLOTHING WAREHOUSE.
1-1	0-9	WHOLESALE	_	_	
1-2	10-18	CLOTHING	_	_	
1-3	19-28	WAREHOUSE	_	_	
1-4	28-29	.	_	_	

#Text=JOHN S.
2-1	31-35	JOHN	_	_	
2-2	36-37	S	_	_	
2-3	37-38	.	_	_	

#Text=DREW, SOUTH STREET, WAREHAM.
3-1	39-43	DREW	_	_	
3-2	43-44	,	_	_	
3-3	45-50	SOUTH	*[1]	STREET[1]	
3-4	51-57	STREET	*[1]	STREET[1]	
3-5	57-58	,	_	_	
3-6	59-66	WAREHAM	https://en.wikipedia.org/wiki/Wareham,\_Dorset	LOC	
3-7	66-67	.	_	_	

#Text=COATS: DRESS, 30s. to Ws.
4-1	68-73	COATS	_	_	
4-2	73-74	:	_	_	
4-3	75-80	DRESS	_	_	
4-4	80-81	,	_	_	
4-5	82-85	30s	_	_	
4-6	85-86	.	_	_	
4-7	87-89	to	_	_	
4-8	90-92	Ws	_	_	
4-9	92-93	.	_	_	

#Text=FROCK, 30s. to 60a.
5-1	94-99	FROCK	_	_	
5-2	99-100	,	_	_	
5-3	101-104	30s	_	_	
5-4	104-105	.	_	_	
5-5	106-108	to	_	_	
5-6	109-112	60a	_	_	
5-7	112-113	.	_	_	

#Text=MORNING, 16s. to 355.
6-1	114-121	MORNING	_	_	
6-2	121-122	,	_	_	
6-3	123-126	16s	_	_	
6-4	126-127	.	_	_	
6-5	128-130	to	_	_	
6-6	131-134	355	_	_	
6-7	134-135	.	_	_	

#Text=VESTS la every Variety, 61. to 14s.
7-1	136-141	VESTS	_	_	
7-2	142-144	la	_	_	
7-3	145-150	every	_	_	
7-4	151-158	Variety	_	_	
7-5	158-159	,	_	_	
7-6	160-162	61	_	_	
7-7	162-163	.	_	_	
7-8	164-166	to	_	_	
7-9	167-170	14s	_	_	
7-10	170-171	.	_	_	

#Text=TROUSERS, a good Fit Warsaated, 12,. to 235.
8-1	172-180	TROUSERS	_	_	
8-2	180-181	,	_	_	
8-3	182-183	a	_	_	
8-4	184-188	good	_	_	
8-5	189-192	Fit	_	_	
8-6	193-202	Warsaated	_	_	
8-7	202-203	,	_	_	
