#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=FIN for on* Stamp 
#Text=66 DISEASE AND ITS SELFCURE,  by the newly discovered process,of Local and Constitutional Treatment.
1-1	0-3	FIN	_	_	
1-2	4-7	for	_	_	
1-3	8-10	on	_	_	
1-4	10-11	*	_	_	
1-5	12-17	Stamp	_	_	
1-6	19-21	66	_	_	
1-7	22-29	DISEASE	_	_	
1-8	30-33	AND	_	_	
1-9	34-37	ITS	_	_	
1-10	38-46	SELFCURE	_	_	
1-11	46-47	,	_	_	
1-12	49-51	by	_	_	
1-13	52-55	the	_	_	
1-14	56-61	newly	_	_	
1-15	62-72	discovered	_	_	
1-16	73-80	process	_	_	
1-17	80-81	,	_	_	
1-18	81-83	of	_	_	
1-19	84-89	Local	_	_	
1-20	90-93	and	_	_	
1-21	94-108	Constitutional	_	_	
1-22	109-118	Treatment	_	_	
1-23	118-119	.	_	_	

#Text=Discovered abroad by a distinguished Physician, which supersedes entirely the absurd and futile English mode of treatment ; the use of mineral poisons, which destroy the Digestive Organs and confirm the malady, and the aid of certain doctors, who profess more than they perform.
2-1	120-130	Discovered	_	_	
2-2	131-137	abroad	_	_	
2-3	138-140	by	_	_	
2-4	141-142	a	_	_	
2-5	143-156	distinguished	_	_	
2-6	157-166	Physician	_	_	
2-7	166-167	,	_	_	
2-8	168-173	which	_	_	
2-9	174-184	supersedes	_	_	
2-10	185-193	entirely	_	_	
2-11	194-197	the	_	_	
2-12	198-204	absurd	_	_	
2-13	205-208	and	_	_	
2-14	209-215	futile	_	_	
2-15	216-223	English	_	_	
2-16	224-228	mode	_	_	
2-17	229-231	of	_	_	
2-18	232-241	treatment	_	_	
2-19	242-243	;	_	_	
2-20	244-247	the	_	_	
2-21	248-251	use	_	_	
2-22	252-254	of	_	_	
2-23	255-262	mineral	_	_	
2-24	263-270	poisons	_	_	
2-25	270-271	,	_	_	
2-26	272-277	which	_	_	
2-27	278-285	destroy	_	_	
2-28	286-289	the	_	_	
2-29	290-299	Digestive	_	_	
2-30	300-306	Organs	_	_	
2-31	307-310	and	_	_	
2-32	311-318	confirm	_	_	
2-33	319-322	the	_	_	
2-34	323-329	malady	_	_	
2-35	329-330	,	_	_	
2-36	331-334	and	_	_	
2-37	335-338	the	_	_	
2-38	339-342	aid	_	_	
2-39	343-345	of	_	_	
2-40	346-353	certain	_	_	
2-41	354-361	doctors	_	_	
2-42	361-362	,	_	_	
2-43	363-366	who	_	_	
2-44	367-374	profess	_	_	
2-45	375-379	more	_	_	
2-46	380-384	than	_	_	
2-47	385-389	they	_	_	
2-48	390-397	perform	_	_	
2-49	397-398	.	_	_	

#Text=A TABLE OF SYMPTOMS accompanies the above, which enables the Reader to detect the precise di and how to apply " THE CERTAIN MODE O 1 BRLF-CURE," which is given away solely from motives of benevolence, for the benefit of the uffiicted pablie, and will not be sold under any pretext whatever.
3-1	400-401	A	_	_	
3-2	402-407	TABLE	_	_	
3-3	408-410	OF	_	_	
3-4	411-419	SYMPTOMS	_	_	
3-5	420-431	accompanies	_	_	
