#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=[Duty Free] | the Undersigned.
1-1	0-1	[	_	_	
1-2	1-5	Duty	_	_	
1-3	6-10	Free	_	_	
1-4	10-11	]	_	_	
1-5	12-13	|	_	_	
1-6	14-17	the	_	_	
1-7	18-29	Undersigned	_	_	
1-8	29-30	.	_	_	

#Text=FREELAND FILLITER, J. 9 being the duly authorised Agent of the Reverend WILLIA M BOND, Clerk, the sole Owner of Tithes within the Parish of TYNEHAM, in the «ox*my of Dorset, do by this Notice in writing under ray hand, call a PAROCHIAL MEETING of LANIK>VV’NEKS within the limits of the said Parish, for the purpose of making an AGREEMENT for the General COMMUTATION of TITHES witlin the limits ot the said Parish, pursuant to the provisions of an Act passed in the sixth and seventh yean of the reign of his late Majesty, intituled “An Act for the Commutation of Tithes in England and Wales.’* And Ido hereby also give Notice, that such Meeting will be held at the Church, in the said Pari.
2-1	31-39	FREELAND	_	_	
2-2	40-48	FILLITER	_	_	
2-3	48-49	,	_	_	
2-4	50-51	J	_	_	
2-5	51-52	.	_	_	
2-6	53-54	9	_	_	
2-7	55-60	being	_	_	
2-8	61-64	the	_	_	
2-9	65-69	duly	_	_	
2-10	70-80	authorised	_	_	
2-11	81-86	Agent	_	_	
2-12	87-89	of	_	_	
2-13	90-93	the	_	_	
2-14	94-102	Reverend	_	_	
2-15	103-109	WILLIA	_	_	
2-16	110-111	M	_	_	
2-17	112-116	BOND	_	_	
2-18	116-117	,	_	_	
2-19	118-123	Clerk	_	_	
2-20	123-124	,	_	_	
2-21	125-128	the	_	_	
2-22	129-133	sole	_	_	
2-23	134-139	Owner	_	_	
2-24	140-142	of	_	_	
2-25	143-149	Tithes	_	_	
2-26	150-156	within	_	_	
2-27	157-160	the	_	_	
2-28	161-167	Parish	_	_	
2-29	168-170	of	_	_	
2-30	171-178	TYNEHAM	https://en.wikipedia.org/wiki/Tyneham	LOC	
2-31	178-179	,	_	_	
2-32	180-182	in	_	_	
2-33	183-186	the	_	_	
2-34	187-188	«	_	_	
2-35	188-190	ox	_	_	
2-36	190-191	*	_	_	
2-37	191-193	my	_	_	
2-38	194-196	of	_	_	
2-39	197-203	Dorset	https://en.wikipedia.org/wiki/Dorset	LOC	
2-40	203-204	,	_	_	
2-41	205-207	do	_	_	
2-42	208-210	by	_	_	
2-43	211-215	this	_	_	
2-44	216-222	Notice	_	_	
2-45	223-225	in	_	_	
2-46	226-233	writing	_	_	
2-47	234-239	under	_	_	
2-48	240-243	ray	_	_	
2-49	244-248	hand	_	_	
2-50	248-249	,	_	_	
2-51	250-254	call	_	_	
2-52	255-256	a	_	_	
2-53	257-266	PAROCHIAL	_	_	
2-54	267-274	MEETING	_	_	
2-55	275-277	of	_	_	
2-56	278-283	LANIK	_	_	
2-57	283-284	>	_	_	
2-58	284-286	VV	_	_	
2-59	286-287	’	_	_	
2-60	287-291	NEKS	_	_	
2-61	292-298	within	_	_	
2-62	299-302	the	_	_	
2-63	303-309	limits	_	_	
2-64	310-312	of	_	_	
2-65	313-316	the	_	_	
2-66	317-321	said	_	_	
2-67	322-328	Parish	_	_	
2-68	328-329	,	_	_	
2-69	330-333	for	_	_	
2-70	334-337	the	_	_	
2-71	338-345	purpose	_	_	
2-72	346-348	of	_	_	
2-73	349-355	making	_	_	
2-74	356-358	an	_	_	
2-75	359-368	AGREEMENT	_	_	
2-76	369-372	for	_	_	
2-77	373-376	the	_	_	
2-78	377-384	General	_	_	
2-79	385-396	COMMUTATION	_	_	
2-80	397-399	of	_	_	
2-81	400-406	TITHES	_	_	
2-82	407-413	witlin	_	_	
2-83	414-417	the	_	_	
2-84	418-424	limits	_	_	
2-85	425-427	ot	_	_	
2-86	428-431	the	_	_	
2-87	432-436	said	_	_	
2-88	437-443	Parish	_	_	
2-89	443-444	,	_	_	
2-90	445-453	pursuant	_	_	
2-91	454-456	to	_	_	
2-92	457-460	the	_	_	
2-93	461-471	provisions	_	_	
2-94	472-474	of	_	_	
2-95	475-477	an	_	_	
2-96	478-481	Act	_	_	
2-97	482-488	passed	_	_	
2-98	489-491	in	_	_	
2-99	492-495	the	_	_	
2-100	496-501	sixth	_	_	
2-101	502-505	and	_	_	
2-102	506-513	seventh	_	_	
2-103	514-518	yean	_	_	
2-104	519-521	of	_	_	
2-105	522-525	the	_	_	
2-106	526-531	reign	_	_	
2-107	532-534	of	_	_	
2-108	535-538	his	_	_	
2-109	539-543	late	_	_	
2-110	544-551	Majesty	_	_	
2-111	551-552	,	_	_	
2-112	553-562	intituled	_	_	
2-113	563-564	“	_	_	
2-114	564-566	An	_	_	
2-115	567-570	Act	_	_	
2-116	571-574	for	_	_	
2-117	575-578	the	_	_	
2-118	579-590	Commutation	_	_	
2-119	591-593	of	_	_	
2-120	594-600	Tithes	_	_	
2-121	601-603	in	_	_	
2-122	604-611	England	https://en.wikipedia.org/wiki/England	LOC	
2-123	612-615	and	_	_	
2-124	616-621	Wales	https://en.wikipedia.org/wiki/Wales	LOC	
2-125	621-622	.	_	_	
2-126	622-623	’	_	_	
2-127	623-624	*	_	_	
2-128	625-628	And	_	_	
2-129	629-632	Ido	_	_	
2-130	633-639	hereby	_	_	
2-131	640-644	also	_	_	
2-132	645-649	give	_	_	
2-133	650-656	Notice	_	_	
2-134	656-657	,	_	_	
2-135	658-662	that	_	_	
2-136	663-667	such	_	_	
2-137	668-675	Meeting	_	_	
2-138	676-680	will	_	_	
2-139	681-683	be	_	_	
2-140	684-688	held	_	_	
2-141	689-691	at	_	_	
2-142	692-695	the	_	_	
2-143	696-702	Church	_	_	
2-144	702-703	,	_	_	
2-145	704-706	in	_	_	
2-146	707-710	the	_	_	
2-147	711-715	said	_	_	
2-148	716-720	Pari	_	_	
2-149	720-721	.	_	_	

#Text=«h, on Wednesday, the Fifteenth day of August next, at the hour of Eleven in the Forenoon.
3-1	721-722	«	_	_	
3-2	722-723	h	_	_	
3-3	723-724	,	_	_	
3-4	725-727	on	_	_	
3-5	728-737	Wednesday	_	_	
3-6	737-738	,	_	_	
3-7	739-742	the	_	_	
3-8	743-752	Fifteenth	_	_	
3-9	753-756	day	_	_	
3-10	757-759	of	_	_	
3-11	760-766	August	_	_	
3-12	767-771	next	_	_	
3-13	771-772	,	_	_	
3-14	773-775	at	_	_	
3-15	776-779	the	_	_	
3-16	780-784	hour	_	_	
3-17	785-787	of	_	_	
3-18	788-794	Eleven	_	_	
3-19	795-797	in	_	_	
3-20	798-801	the	_	_	
3-21	802-810	Forenoon	_	_	
3-22	810-811	.	_	_	

#Text=Given under my hand this twentieth day of July, 1838.
4-1	813-818	Given	_	_	
4-2	819-824	under	_	_	
4-3	825-827	my	_	_	
4-4	828-832	hand	_	_	
4-5	833-837	this	_	_	
4-6	838-847	twentieth	_	_	
4-7	848-851	day	_	_	
4-8	852-854	of	_	_	
4-9	855-859	July	_	_	
4-10	859-860	,	_	_	
4-11	861-865	1838	_	_	
4-12	865-866	.	_	_	

#Text=FREELAND FILLITER, Agent for the Reverend WILLIAM BOND.
5-1	868-876	FREELAND	_	_	
5-2	877-885	FILLITER	_	_	
5-3	885-886	,	_	_	
5-4	887-892	Agent	_	_	
5-5	893-896	for	_	_	
5-6	897-900	the	_	_	
5-7	901-909	Reverend	_	_	
5-8	910-917	WILLIAM	_	_	
5-9	918-922	BOND	_	_	
5-10	922-923	.	_	_	
