#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=CROWN HOTEL, WIMBORNE.
1-1	0-5	CROWN	*[1]	BUILDING[1]	
1-2	6-11	HOTEL	*[1]	BUILDING[1]	
1-3	11-12	,	_	_	
1-4	13-21	WIMBORNE	https://en.wikipedia.org/wiki/Wimborne\_Minster	LOC	
1-5	21-22	.	_	_	

#Text=TO POSTMASTHRS AND OTHERS.
2-1	24-26	TO	_	_	
2-2	27-38	POSTMASTHRS	_	_	
2-3	39-42	AND	_	_	
2-4	43-49	OTHERS	_	_	
2-5	49-50	.	_	_	

#Text=TO BE SOLD BY AUCTION, BY Ant.
3-1	51-53	TO	_	_	
3-2	54-56	BE	_	_	
3-3	57-61	SOLD	_	_	
3-4	62-64	BY	_	_	
3-5	65-72	AUCTION	_	_	
3-6	72-73	,	_	_	
3-7	74-76	BY	_	_	
3-8	77-80	Ant	_	_	
3-9	80-81	.	_	_	

#Text=ROSSITER, on MoNnAY, the 1 20th et 0008; 1860, the undermentioned desirable stock of 
#Text=Horses, Carriages, and Harness, The Property of Mr.
4-1	82-90	ROSSITER	_	_	
4-2	90-91	,	_	_	
4-3	92-94	on	_	_	
4-4	95-101	MoNnAY	_	_	
4-5	101-102	,	_	_	
4-6	103-106	the	_	_	
4-7	107-108	1	_	_	
4-8	109-113	20th	_	_	
4-9	114-116	et	_	_	
4-10	117-121	0008	_	_	
4-11	121-122	;	_	_	
4-12	123-127	1860	_	_	
4-13	127-128	,	_	_	
4-14	129-132	the	_	_	
4-15	133-147	undermentioned	_	_	
4-16	148-157	desirable	_	_	
4-17	158-163	stock	_	_	
4-18	164-166	of	_	_	
4-19	168-174	Horses	_	_	
4-20	174-175	,	_	_	
4-21	176-185	Carriages	_	_	
4-22	185-186	,	_	_	
4-23	187-190	and	_	_	
4-24	191-198	Harness	_	_	
4-25	198-199	,	_	_	
4-26	200-203	The	_	_	
4-27	204-212	Property	_	_	
4-28	213-215	of	_	_	
4-29	216-218	Mr	_	_	
4-30	218-219	.	_	_	

#Text=Edward Bowles, who is leaving on account of his lease expiring, comprisiug the following HORSES : A bay horse, l 5 hands one inch, good in single and double harness; a chesnut horse, 15 hands three inches, quiet in single and double harness ; a powerful bay mare. seven years old, with good action, particularly quiet ii, any kind of barness,and invaluable to an invalid ; a brown more, 15 beside one inch, good in single and double harness ; a dark chesnut mare, 15 hands two inches, good ii, single and double harness ; a black mare, 15 hands two inches, quiet in single and double harness, and a &stride riding post mare ; a grey gelling, Ave years old, 15 bards one inch, quiet in single and double harness, a good hack and hunter, and up to great weight ; a very active brown cart horse, fit fur a miller or brewers waggon ; very powerful grey geld ng, 15 hands, six years old, has been used in double and single harness, and ac, ustomed to carry a post boy ; a very handsome chesnut filly, risme four years old, about 15 hands, with great power, and fine action, by as Arab; a bay gelding, half brother to ditto rising three years old.
5-1	220-226	Edward	_	_	
5-2	227-233	Bowles	_	_	
5-3	233-234	,	_	_	
5-4	235-238	who	_	_	
5-5	239-241	is	_	_	
5-6	242-249	leaving	_	_	
5-7	250-252	on	_	_	
5-8	253-260	account	_	_	
5-9	261-263	of	_	_	
5-10	264-267	his	_	_	
5-11	268-273	lease	_	_	
5-12	274-282	expiring	_	_	
5-13	282-283	,	_	_	
5-14	284-294	comprisiug	_	_	
5-15	295-298	the	_	_	
5-16	299-308	following	_	_	
5-17	309-315	HORSES	_	_	
5-18	316-317	:	_	_	
5-19	318-319	A	_	_	
5-20	320-323	bay	_	_	
5-21	324-329	horse	_	_	
5-22	329-330	,	_	_	
5-23	331-332	l	_	_	
5-24	333-334	5	_	_	
5-25	335-340	hands	_	_	
5-26	341-344	one	_	_	
5-27	345-349	inch	_	_	
5-28	349-350	,	_	_	
5-29	351-355	good	_	_	
5-30	356-358	in	_	_	
5-31	359-365	single	_	_	
5-32	366-369	and	_	_	
5-33	370-376	double	_	_	
5-34	377-384	harness	_	_	
5-35	384-385	;	_	_	
5-36	386-387	a	_	_	
5-37	388-395	chesnut	_	_	
5-38	396-401	horse	_	_	
5-39	401-402	,	_	_	
5-40	403-405	15	_	_	
5-41	406-411	hands	_	_	
5-42	412-417	three	_	_	
5-43	418-424	inches	_	_	
5-44	424-425	,	_	_	
5-45	426-431	quiet	_	_	
5-46	432-434	in	_	_	
5-47	435-441	single	_	_	
5-48	442-445	and	_	_	
5-49	446-452	double	_	_	
5-50	453-460	harness	_	_	
5-51	461-462	;	_	_	
5-52	463-464	a	_	_	
5-53	465-473	powerful	_	_	
5-54	474-477	bay	_	_	
5-55	478-482	mare	_	_	
5-56	482-483	.	_	_	
5-57	484-489	seven	_	_	
5-58	490-495	years	_	_	
5-59	496-499	old	_	_	
5-60	499-500	,	_	_	
5-61	501-505	with	_	_	
5-62	506-510	good	_	_	
5-63	511-517	action	_	_	
5-64	517-518	,	_	_	
5-65	519-531	particularly	_	_	
5-66	532-537	quiet	_	_	
5-67	538-540	ii	_	_	
5-68	540-541	,	_	_	
5-69	542-545	any	_	_	
5-70	546-550	kind	_	_	
5-71	551-553	of	_	_	
5-72	554-561	barness	_	_	
5-73	561-562	,	_	_	
5-74	562-565	and	_	_	
5-75	566-576	invaluable	_	_	
5-76	577-579	to	_	_	
5-77	580-582	an	_	_	
5-78	583-590	invalid	_	_	
5-79	591-592	;	_	_	
5-80	593-594	a	_	_	
5-81	595-600	brown	_	_	
5-82	601-605	more	_	_	
5-83	605-606	,	_	_	
5-84	607-609	15	_	_	
5-85	610-616	beside	_	_	
5-86	617-620	one	_	_	
5-87	621-625	inch	_	_	
5-88	625-626	,	_	_	
5-89	627-631	good	_	_	
5-90	632-634	in	_	_	
5-91	635-641	single	_	_	
5-92	642-645	and	_	_	
5-93	646-652	double	_	_	
5-94	653-660	harness	_	_	
5-95	661-662	;	_	_	
5-96	663-664	a	_	_	
5-97	665-669	dark	_	_	
5-98	670-677	chesnut	_	_	
5-99	678-682	mare	_	_	
5-100	682-683	,	_	_	
5-101	684-686	15	_	_	
5-102	687-692	hands	_	_	
5-103	693-696	two	_	_	
5-104	697-703	inches	_	_	
5-105	703-704	,	_	_	
5-106	705-709	good	_	_	
5-107	710-712	ii	_	_	
5-108	712-713	,	_	_	
5-109	714-720	single	_	_	
5-110	721-724	and	_	_	
5-111	725-731	double	_	_	
5-112	732-739	harness	_	_	
5-113	740-741	;	_	_	
5-114	742-743	a	_	_	
5-115	744-749	black	_	_	
5-116	750-754	mare	_	_	
5-117	754-755	,	_	_	
5-118	756-758	15	_	_	
5-119	759-764	hands	_	_	
5-120	765-768	two	_	_	
5-121	769-775	inches	_	_	
5-122	775-776	,	_	_	
5-123	777-782	quiet	_	_	
5-124	783-785	in	_	_	
5-125	786-792	single	_	_	
5-126	793-796	and	_	_	
5-127	797-803	double	_	_	
5-128	804-811	harness	_	_	
5-129	811-812	,	_	_	
5-130	813-816	and	_	_	
5-131	817-818	a	_	_	
5-132	819-820	&	_	_	
5-133	820-826	stride	_	_	
5-134	827-833	riding	_	_	
5-135	834-838	post	_	_	
5-136	839-843	mare	_	_	
5-137	844-845	;	_	_	
5-138	846-847	a	_	_	
5-139	848-852	grey	_	_	
5-140	853-860	gelling	_	_	
5-141	860-861	,	_	_	
5-142	862-865	Ave	_	_	
5-143	866-871	years	_	_	
5-144	872-875	old	_	_	
5-145	875-876	,	_	_	
5-146	877-879	15	_	_	
5-147	880-885	bards	_	_	
5-148	886-889	one	_	_	
5-149	890-894	inch	_	_	
5-150	894-895	,	_	_	
5-151	896-901	quiet	_	_	
5-152	902-904	in	_	_	
5-153	905-911	single	_	_	
5-154	912-915	and	_	_	
5-155	916-922	double	_	_	
5-156	923-930	harness	_	_	
5-157	930-931	,	_	_	
5-158	932-933	a	_	_	
5-159	934-938	good	_	_	
5-160	939-943	hack	_	_	
5-161	944-947	and	_	_	
5-162	948-954	hunter	_	_	
5-163	954-955	,	_	_	
5-164	956-959	and	_	_	
5-165	960-962	up	_	_	
5-166	963-965	to	_	_	
5-167	966-971	great	_	_	
5-168	972-978	weight	_	_	
5-169	979-980	;	_	_	
5-170	981-982	a	_	_	
5-171	983-987	very	_	_	
5-172	988-994	active	_	_	
5-173	995-1000	brown	_	_	
5-174	1001-1005	cart	_	_	
5-175	1006-1011	horse	_	_	
5-176	1011-1012	,	_	_	
5-177	1013-1016	fit	_	_	
5-178	1017-1020	fur	_	_	
5-179	1021-1022	a	_	_	
5-180	1023-1029	miller	_	_	
5-181	1030-1032	or	_	_	
5-182	1033-1040	brewers	_	_	
5-183	1041-1047	waggon	_	_	
5-184	1048-1049	;	_	_	
5-185	1050-1054	very	_	_	
5-186	1055-1063	powerful	_	_	
5-187	1064-1068	grey	_	_	
5-188	1069-1073	geld	_	_	
5-189	1074-1076	ng	_	_	
5-190	1076-1077	,	_	_	
5-191	1078-1080	15	_	_	
5-192	1081-1086	hands	_	_	
5-193	1086-1087	,	_	_	
5-194	1088-1091	six	_	_	
5-195	1092-1097	years	_	_	
5-196	1098-1101	old	_	_	
5-197	1101-1102	,	_	_	
5-198	1103-1106	has	_	_	
5-199	1107-1111	been	_	_	
5-200	1112-1116	used	_	_	
5-201	1117-1119	in	_	_	
5-202	1120-1126	double	_	_	
5-203	1127-1130	and	_	_	
5-204	1131-1137	single	_	_	
5-205	1138-1145	harness	_	_	
5-206	1145-1146	,	_	_	
5-207	1147-1150	and	_	_	
5-208	1151-1153	ac	_	_	
5-209	1153-1154	,	_	_	
5-210	1155-1162	ustomed	_	_	
5-211	1163-1165	to	_	_	
5-212	1166-1171	carry	_	_	
5-213	1172-1173	a	_	_	
5-214	1174-1178	post	_	_	
5-215	1179-1182	boy	_	_	
5-216	1183-1184	;	_	_	
5-217	1185-1186	a	_	_	
5-218	1187-1191	very	_	_	
5-219	1192-1200	handsome	_	_	
5-220	1201-1208	chesnut	_	_	
5-221	1209-1214	filly	_	_	
5-222	1214-1215	,	_	_	
5-223	1216-1221	risme	_	_	
5-224	1222-1226	four	_	_	
5-225	1227-1232	years	_	_	
5-226	1233-1236	old	_	_	
5-227	1236-1237	,	_	_	
5-228	1238-1243	about	_	_	
5-229	1244-1246	15	_	_	
5-230	1247-1252	hands	_	_	
5-231	1252-1253	,	_	_	
5-232	1254-1258	with	_	_	
5-233	1259-1264	great	_	_	
5-234	1265-1270	power	_	_	
5-235	1270-1271	,	_	_	
5-236	1272-1275	and	_	_	
5-237	1276-1280	fine	_	_	
5-238	1281-1287	action	_	_	
5-239	1287-1288	,	_	_	
5-240	1289-1291	by	_	_	
5-241	1292-1294	as	_	_	
5-242	1295-1299	Arab	_	_	
5-243	1299-1300	;	_	_	
5-244	1301-1302	a	_	_	
5-245	1303-1306	bay	_	_	
5-246	1307-1314	gelding	_	_	
5-247	1314-1315	,	_	_	
5-248	1316-1320	half	_	_	
5-249	1321-1328	brother	_	_	
5-250	1329-1331	to	_	_	
5-251	1332-1337	ditto	_	_	
5-252	1338-1344	rising	_	_	
5-253	1345-1350	three	_	_	
5-254	1351-1356	years	_	_	
5-255	1357-1360	old	_	_	
5-256	1360-1361	.	_	_	

#Text=CARRIAGES A pair horse omnibus, to carry nine inside and six out in good order, with patent boxes, built by Lewer and Co., Dorchester ; a light omnibus for one or pair of horses. to carry six in and three outside ; Shillibeers patent funeral carriage, with everything complete. black harness for ditto, plumes, side cloths, Sic., nearly new ; a pair horse elarence, equal to new; a brougham for one or pair of horses ; • clarence Ay for one or a pair of horses ; • double seated phaeton ; a dog cart ; etc., tic.
6-1	1362-1371	CARRIAGES	_	_	
6-2	1372-1373	A	_	_	
6-3	1374-1378	pair	_	_	
6-4	1379-1384	horse	_	_	
6-5	1385-1392	omnibus	_	_	
6-6	1392-1393	,	_	_	
6-7	1394-1396	to	_	_	
6-8	1397-1402	carry	_	_	
6-9	1403-1407	nine	_	_	
6-10	1408-1414	inside	_	_	
6-11	1415-1418	and	_	_	
6-12	1419-1422	six	_	_	
6-13	1423-1426	out	_	_	
6-14	1427-1429	in	_	_	
6-15	1430-1434	good	_	_	
6-16	1435-1440	order	_	_	
6-17	1440-1441	,	_	_	
6-18	1442-1446	with	_	_	
6-19	1447-1453	patent	_	_	
6-20	1454-1459	boxes	_	_	
6-21	1459-1460	,	_	_	
6-22	1461-1466	built	_	_	
6-23	1467-1469	by	_	_	
6-24	1470-1475	Lewer	_	_	
6-25	1476-1479	and	_	_	
6-26	1480-1482	Co	_	_	
6-27	1482-1483	.	_	_	
6-28	1483-1484	,	_	_	
6-29	1485-1495	Dorchester	https://en.wikipedia.org/wiki/Dorchester,\_Dorset	LOC	
6-30	1496-1497	;	_	_	
6-31	1498-1499	a	_	_	
6-32	1500-1505	light	_	_	
6-33	1506-1513	omnibus	_	_	
6-34	1514-1517	for	_	_	
6-35	1518-1521	one	_	_	
6-36	1522-1524	or	_	_	
6-37	1525-1529	pair	_	_	
6-38	1530-1532	of	_	_	
6-39	1533-1539	horses	_	_	
6-40	1539-1540	.	_	_	
6-41	1541-1543	to	_	_	
6-42	1544-1549	carry	_	_	
6-43	1550-1553	six	_	_	
6-44	1554-1556	in	_	_	
6-45	1557-1560	and	_	_	
6-46	1561-1566	three	_	_	
6-47	1567-1574	outside	_	_	
6-48	1575-1576	;	_	_	
6-49	1577-1588	Shillibeers	_	_	
6-50	1589-1595	patent	_	_	
6-51	1596-1603	funeral	_	_	
6-52	1604-1612	carriage	_	_	
6-53	1612-1613	,	_	_	
6-54	1614-1618	with	_	_	
6-55	1619-1629	everything	_	_	
6-56	1630-1638	complete	_	_	
6-57	1638-1639	.	_	_	
6-58	1640-1645	black	_	_	
6-59	1646-1653	harness	_	_	
6-60	1654-1657	for	_	_	
6-61	1658-1663	ditto	_	_	
6-62	1663-1664	,	_	_	
6-63	1665-1671	plumes	_	_	
6-64	1671-1672	,	_	_	
6-65	1673-1677	side	_	_	
6-66	1678-1684	cloths	_	_	
6-67	1684-1685	,	_	_	
6-68	1686-1689	Sic	_	_	
6-69	1689-1690	.	_	_	
6-70	1690-1691	,	_	_	
6-71	1692-1698	nearly	_	_	
6-72	1699-1702	new	_	_	
6-73	1703-1704	;	_	_	
6-74	1705-1706	a	_	_	
6-75	1707-1711	pair	_	_	
6-76	1712-1717	horse	_	_	
6-77	1718-1726	elarence	_	_	
6-78	1726-1727	,	_	_	
6-79	1728-1733	equal	_	_	
6-80	1734-1736	to	_	_	
6-81	1737-1740	new	_	_	
6-82	1740-1741	;	_	_	
6-83	1742-1743	a	_	_	
6-84	1744-1752	brougham	_	_	
6-85	1753-1756	for	_	_	
6-86	1757-1760	one	_	_	
6-87	1761-1763	or	_	_	
6-88	1764-1768	pair	_	_	
6-89	1769-1771	of	_	_	
6-90	1772-1778	horses	_	_	
6-91	1779-1780	;	_	_	
6-92	1781-1782	•	_	_	
6-93	1783-1791	clarence	_	_	
6-94	1792-1794	Ay	_	_	
6-95	1795-1798	for	_	_	
6-96	1799-1802	one	_	_	
6-97	1803-1805	or	_	_	
6-98	1806-1807	a	_	_	
6-99	1808-1812	pair	_	_	
6-100	1813-1815	of	_	_	
6-101	1816-1822	horses	_	_	
6-102	1823-1824	;	_	_	
6-103	1825-1826	•	_	_	
6-104	1827-1833	double	_	_	
6-105	1834-1840	seated	_	_	
6-106	1841-1848	phaeton	_	_	
