#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=Naval and Military.
1-1	0-5	Naval	_	_	
1-2	6-9	and	_	_	
1-3	10-18	Military	_	_	
1-4	18-19	.	_	_	

#Text=The armour-plated screw steamship Ocean, 23, left Plymouth on Thursday to join the Channel Squadron at Portland.
2-1	21-24	The	_	_	
2-2	25-38	armour-plated	_	_	
2-3	39-44	screw	_	_	
2-4	45-54	steamship	_	_	
2-5	55-60	Ocean	_	_	
2-6	60-61	,	_	_	
2-7	62-64	23	_	_	
2-8	64-65	,	_	_	
2-9	66-70	left	_	_	
2-10	71-79	Plymouth	https://en.wikipedia.org/wiki/Plymouth	LOC	
2-11	80-82	on	_	_	
2-12	83-91	Thursday	_	_	
2-13	92-94	to	_	_	
2-14	95-99	join	_	_	
2-15	100-103	the	_	_	
2-16	104-111	Channel	_	_	
2-17	112-120	Squadron	_	_	
2-18	121-123	at	_	_	
2-19	124-132	Portland	https://en.wikipedia.org/wiki/Isle\_of\_Portland	LOC	
2-20	132-133	.	_	_	

#Text=The Army and Navy Gazette states that the Duke of Edinburgh will very shortly commission H.M.S.
3-1	134-137	The	_	_	
3-2	138-142	Army	_	_	
3-3	143-146	and	_	_	
3-4	147-151	Navy	_	_	
3-5	152-159	Gazette	_	_	
3-6	160-166	states	_	_	
3-7	167-171	that	_	_	
3-8	172-175	the	_	_	
3-9	176-180	Duke	_	_	
3-10	181-183	of	_	_	
3-11	184-193	Edinburgh	_	_	
3-12	194-198	will	_	_	
3-13	199-203	very	_	_	
3-14	204-211	shortly	_	_	
3-15	212-222	commission	_	_	
3-16	223-228	H.M.S	_	_	
3-17	228-229	.	_	_	

#Text=Galatea at Devonport, and that he has selected as his commander the first lieutenant of the Racoon, Hugh Campbell.
4-1	230-237	Galatea	_	_	
4-2	238-240	at	_	_	
4-3	241-250	Devonport	https://en.wikipedia.org/wiki/Devonport,\_Plymouth	LOC	
4-4	250-251	,	_	_	
4-5	252-255	and	_	_	
4-6	256-260	that	_	_	
4-7	261-263	he	_	_	
4-8	264-267	has	_	_	
4-9	268-276	selected	_	_	
4-10	277-279	as	_	_	
4-11	280-283	his	_	_	
4-12	284-293	commander	_	_	
4-13	294-297	the	_	_	
4-14	298-303	first	_	_	
4-15	304-314	lieutenant	_	_	
4-16	315-317	of	_	_	
4-17	318-321	the	_	_	
4-18	322-328	Racoon	_	_	
4-19	328-329	,	_	_	
4-20	330-334	Hugh	_	_	
4-21	335-343	Campbell	_	_	
4-22	343-344	.	_	_	

#Text=The Galatea is a frigate of twenty-six guns and 3,227 tons burden.
5-1	345-348	The	_	_	
5-2	349-356	Galatea	_	_	
5-3	357-359	is	_	_	
5-4	360-361	a	_	_	
5-5	362-369	frigate	_	_	
5-6	370-372	of	_	_	
5-7	373-383	twenty-six	_	_	
5-8	384-388	guns	_	_	
5-9	389-392	and	_	_	
5-10	393-398	3,227	_	_	
5-11	399-403	tons	_	_	
5-12	404-410	burden	_	_	
5-13	410-411	.	_	_	

#Text=The Board of Admiralty (says John Bull) have finished their official inspection of the various dockyards, and on all hands it is conceded that it has been one of no formal character ; but, as Mr.
6-1	412-415	The	_	_	
6-2	416-421	Board	_	_	
6-3	422-424	of	_	_	
6-4	425-434	Admiralty	_	_	
6-5	435-436	(	_	_	
6-6	436-440	says	_	_	
6-7	441-445	John	_	_	
6-8	446-450	Bull	_	_	
6-9	450-451	)	_	_	
6-10	452-456	have	_	_	
6-11	457-465	finished	_	_	
6-12	466-471	their	_	_	
6-13	472-480	official	_	_	
6-14	481-491	inspection	_	_	
6-15	492-494	of	_	_	
6-16	495-498	the	_	_	
6-17	499-506	various	_	_	
6-18	507-516	dockyards	_	_	
6-19	516-517	,	_	_	
6-20	518-521	and	_	_	
6-21	522-524	on	_	_	
6-22	525-528	all	_	_	
6-23	529-534	hands	_	_	
6-24	535-537	it	_	_	
6-25	538-540	is	_	_	
6-26	541-549	conceded	_	_	
6-27	550-554	that	_	_	
6-28	555-557	it	_	_	
6-29	558-561	has	_	_	
6-30	562-566	been	_	_	
6-31	567-570	one	_	_	
6-32	571-573	of	_	_	
6-33	574-576	no	_	_	
6-34	577-583	formal	_	_	
6-35	584-593	character	_	_	
6-36	594-595	;	_	_	
6-37	596-599	but	_	_	
6-38	599-600	,	_	_	
6-39	601-603	as	_	_	
6-40	604-606	Mr	_	_	
6-41	606-607	.	_	_	

#Text=Dv Cane said, in his manly speech at Halstead, only one feeling animated every member of the Board, viz., to remedy any abuses that may exist, and to make the navy efficient.
7-1	608-610	Dv	_	_	
7-2	611-615	Cane	_	_	
7-3	616-620	said	_	_	
7-4	620-621	,	_	_	
7-5	622-624	in	_	_	
7-6	625-628	his	_	_	
7-7	629-634	manly	_	_	
7-8	635-641	speech	_	_	
7-9	642-644	at	_	_	
7-10	645-653	Halstead	https://en.wikipedia.org/wiki/Fort\_Halstead	BUILDING	
