#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=CHEAP CLOTHING ESTABLISHMENT, No. 20, WARRINGTON-STREET, ASHTON-UNDER-LYNE, T.
1-1	0-5	CHEAP	_	_	
1-2	6-14	CLOTHING	_	_	
1-3	15-28	ESTABLISHMENT	_	_	
1-4	28-29	,	_	_	
1-5	30-32	No	_	_	
1-6	32-33	.	_	_	
1-7	34-36	20	_	_	
1-8	36-37	,	_	_	
1-9	38-55	WARRINGTON-STREET	*	STREET	
1-10	55-56	,	_	_	
1-11	57-74	ASHTON-UNDER-LYNE	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
1-12	74-75	,	_	_	
1-13	76-77	T	_	_	
1-14	77-78	.	_	_	

#Text=BARNSLEY takes this opportunity of returning his thanks to his numerous customers in Ashton and neighbourhood for the liberal patronage with which they have favoured him in the past, and hopes by that strict attention to business which it has ever been his study to pursue, to merit a continuance of the same.
2-1	79-87	BARNSLEY	_	_	
2-2	88-93	takes	_	_	
2-3	94-98	this	_	_	
2-4	99-110	opportunity	_	_	
2-5	111-113	of	_	_	
2-6	114-123	returning	_	_	
2-7	124-127	his	_	_	
2-8	128-134	thanks	_	_	
2-9	135-137	to	_	_	
2-10	138-141	his	_	_	
2-11	142-150	numerous	_	_	
2-12	151-160	customers	_	_	
2-13	161-163	in	_	_	
2-14	164-170	Ashton	https://en.wikipedia.org/wiki/Ashton-under-Lyne	LOC	
2-15	171-174	and	_	_	
2-16	175-188	neighbourhood	_	_	
2-17	189-192	for	_	_	
2-18	193-196	the	_	_	
2-19	197-204	liberal	_	_	
2-20	205-214	patronage	_	_	
2-21	215-219	with	_	_	
2-22	220-225	which	_	_	
2-23	226-230	they	_	_	
2-24	231-235	have	_	_	
2-25	236-244	favoured	_	_	
2-26	245-248	him	_	_	
2-27	249-251	in	_	_	
2-28	252-255	the	_	_	
2-29	256-260	past	_	_	
2-30	260-261	,	_	_	
2-31	262-265	and	_	_	
2-32	266-271	hopes	_	_	
2-33	272-274	by	_	_	
2-34	275-279	that	_	_	
2-35	280-286	strict	_	_	
2-36	287-296	attention	_	_	
2-37	297-299	to	_	_	
2-38	300-308	business	_	_	
2-39	309-314	which	_	_	
2-40	315-317	it	_	_	
2-41	318-321	has	_	_	
2-42	322-326	ever	_	_	
2-43	327-331	been	_	_	
2-44	332-335	his	_	_	
2-45	336-341	study	_	_	
2-46	342-344	to	_	_	
2-47	345-351	pursue	_	_	
2-48	351-352	,	_	_	
2-49	353-355	to	_	_	
2-50	356-361	merit	_	_	
2-51	362-363	a	_	_	
2-52	364-375	continuance	_	_	
2-53	376-378	of	_	_	
2-54	379-382	the	_	_	
2-55	383-387	same	_	_	
2-56	387-388	.	_	_	

#Text=T.
3-1	390-391	T	_	_	
3-2	391-392	.	_	_	

#Text=B. wishes to remind his friends that he has entered very extensively in the Men’s and Boys’ Ready-made Clothing Department, all of which he can confidently recommend as being of first-rate quality and workmanship, and which he is determined to offer at extremely low prices.
4-1	393-394	B	_	_	
4-2	394-395	.	_	_	
4-3	396-402	wishes	_	_	
4-4	403-405	to	_	_	
4-5	406-412	remind	_	_	
4-6	413-416	his	_	_	
4-7	417-424	friends	_	_	
4-8	425-429	that	_	_	
4-9	430-432	he	_	_	
4-10	433-436	has	_	_	
4-11	437-444	entered	_	_	
4-12	445-449	very	_	_	
4-13	450-461	extensively	_	_	
4-14	462-464	in	_	_	
4-15	465-468	the	_	_	
4-16	469-472	Men	_	_	
4-17	472-473	’	_	_	
4-18	473-474	s	_	_	
4-19	475-478	and	_	_	
4-20	479-483	Boys	_	_	
4-21	483-484	’	_	_	
4-22	485-495	Ready-made	_	_	
4-23	496-504	Clothing	_	_	
4-24	505-515	Department	_	_	
4-25	515-516	,	_	_	
4-26	517-520	all	_	_	
4-27	521-523	of	_	_	
4-28	524-529	which	_	_	
4-29	530-532	he	_	_	
4-30	533-536	can	_	_	
4-31	537-548	confidently	_	_	
4-32	549-558	recommend	_	_	
4-33	559-561	as	_	_	
4-34	562-567	being	_	_	
4-35	568-570	of	_	_	
4-36	571-581	first-rate	_	_	
4-37	582-589	quality	_	_	
4-38	590-593	and	_	_	
4-39	594-605	workmanship	_	_	
4-40	605-606	,	_	_	
4-41	607-610	and	_	_	
4-42	611-616	which	_	_	
4-43	617-619	he	_	_	
4-44	620-622	is	_	_	
4-45	623-633	determined	_	_	
4-46	634-636	to	_	_	
4-47	637-642	offer	_	_	
4-48	643-645	at	_	_	
4-49	646-655	extremely	_	_	
4-50	656-659	low	_	_	
4-51	660-666	prices	_	_	
4-52	666-667	.	_	_	

